RunNumber,Turbine,m,YawBrMyp,YawBrMzp
1816,1,8,3855,4517
1816,1,9,4085,4869
1816,1,10,4297,5187
1816,2,8,3310,3811
1816,2,9,3519,4094
1816,2,10,3712,4352
1817,1,8,5102,4898
1817,1,9,5437,5207
1817,1,10,5739,5491
1817,2,8,4778,4530
1817,2,9,5071,4796
1817,2,10,5336,5043
1818,1,8,2440,2465
1818,1,9,2621,2636
1818,1,10,2788,2795
1818,2,8,2089,2103
1818,2,9,2238,2246
1818,2,10,2376,2379
1819,1,8,3822,4213
1819,1,9,4025,4476
1819,1,10,4211,4712
1819,2,8,3951,4325
1819,2,9,4163,4590
1819,2,10,4357,4830
1820,1,8,4546,4306
1820,1,9,4841,4573
1820,1,10,5112,4821
1820,2,8,3760,3512
1820,2,9,4017,3720
1820,2,10,4258,3912
1821,1,8,3922,3482
1821,1,9,4175,3694
1821,1,10,4406,3894
1821,2,8,3789,3347
1821,2,9,4010,3525
1821,2,10,4211,3690
1822,1,8,2295,2018
1822,1,9,2447,2133
1822,1,10,2588,2240
1822,2,8,1911,1709
1822,2,9,2032,1802
1822,2,10,2146,1888
1823,1,8,5556,5238
1823,1,9,5959,5577
1823,1,10,6320,5887
1823,2,8,5359,5085
1823,2,9,5756,5406
1823,2,10,6109,5697
1824,1,8,4019,4111
1824,1,9,4259,4336
1824,1,10,4478,4545
1824,2,8,3747,3667
1824,2,9,3986,3877
1824,2,10,4205,4070
1825,1,8,5003,5672
1825,1,9,5334,6053
1825,1,10,5636,6398
1825,2,8,4725,5281
1825,2,9,5036,5628
1825,2,10,5321,5944
1826,1,8,1971,1955
1826,1,9,2086,2067
1826,1,10,2192,2170
1826,2,8,1693,1678
1826,2,9,1781,1771
1826,2,10,1863,1857
1827,1,8,4875,5227
1827,1,9,5190,5581
1827,1,10,5476,5901
1827,2,8,4703,5039
1827,2,9,5012,5401
1827,2,10,5293,5730
1828,1,8,2903,2856
1828,1,9,3100,3027
1828,1,10,3280,3185
1828,2,8,2373,2397
1828,2,9,2515,2534
1828,2,10,2646,2661
1829,1,8,4396,4422
1829,1,9,4653,4683
1829,1,10,4890,4926
1829,2,8,4149,4023
1829,2,9,4411,4259
1829,2,10,4654,4476
1830,1,8,2103,1920
1830,1,9,2221,2022
1830,1,10,2331,2120
1830,2,8,1913,1785
1830,2,9,2019,1883
1830,2,10,2118,1977
1831,1,8,5091,5362
1831,1,9,5402,5701
1831,1,10,5684,6006
1831,2,8,4856,5063
1831,2,9,5151,5378
1831,2,10,5418,5662
1832,1,8,3682,3404
1832,1,9,3873,3602
1832,1,10,4049,3789
1832,2,8,3169,3165
1832,2,9,3331,3370
1832,2,10,3480,3564
1833,1,8,5634,5191
1833,1,9,6061,5516
1833,1,10,6447,5813
1833,2,8,5536,5063
1833,2,9,5965,5388
1833,2,10,6354,5686
1834,1,8,2218,2486
1834,1,9,2344,2641
1834,1,10,2460,2784
1834,2,8,1912,2157
1834,2,9,2023,2299
1834,2,10,2127,2429
1835,1,8,4714,5368
1835,1,9,5041,5795
1835,1,10,5336,6180
1835,2,8,4519,4967
1835,2,9,4831,5347
1835,2,10,5114,5692
1836,1,8,3702,3642
1836,1,9,3951,3885
1836,1,10,4183,4114
1836,2,8,2931,2901
1836,2,9,3116,3072
1836,2,10,3292,3233
1837,1,8,5304,5440
1837,1,9,5683,5772
1837,1,10,6037,6082
1837,2,8,4521,4649
1837,2,9,4821,4937
1837,2,10,5101,5207
1838,1,8,2348,2327
1838,1,9,2511,2460
1838,1,10,2662,2586
1838,2,8,2072,2002
1838,2,9,2223,2125
1838,2,10,2362,2239
1839,1,8,5187,5135
1839,1,9,5532,5444
1839,1,10,5851,5728
1839,2,8,4980,4929
1839,2,9,5300,5216
1839,2,10,5595,5479
1840,1,8,4356,4179
1840,1,9,4663,4420
1840,1,10,4944,4641
1840,2,8,4181,3726
1840,2,9,4495,3945
1840,2,10,4782,4148
1841,1,8,5380,5561
1841,1,9,5711,5909
1841,1,10,6013,6228
1841,2,8,5220,5537
1841,2,9,5569,5945
1841,2,10,5889,6320
1842,1,8,2257,2486
1842,1,9,2382,2635
1842,1,10,2499,2776
1842,2,8,1940,2082
1842,2,9,2046,2193
1842,2,10,2144,2296
1843,1,8,4350,4824
1843,1,9,4614,5107
1843,1,10,4854,5365
1843,2,8,4113,4482
1843,2,9,4379,4748
1843,2,10,4622,4993
1844,1,8,3208,3352
1844,1,9,3428,3564
1844,1,10,3635,3757
1844,2,8,2736,2678
1844,2,9,2929,2837
1844,2,10,3109,2983
1845,1,8,5492,5027
1845,1,9,5820,5329
1845,1,10,6119,5610
1845,2,8,5228,4400
1845,2,9,5563,4642
1845,2,10,5871,4865
1846,1,8,1684,1658
1846,1,9,1774,1758
1846,1,10,1859,1854
1846,2,8,1511,1442
1846,2,9,1586,1525
1846,2,10,1656,1604
1847,1,8,5222,5301
1847,1,9,5511,5624
1847,1,10,5771,5916
1847,2,8,5020,5211
1847,2,9,5291,5536
1847,2,10,5535,5831
1848,1,8,3624,3829
1848,1,9,3868,4057
1848,1,10,4091,4272
1848,2,8,3115,3297
1848,2,9,3308,3490
1848,2,10,3484,3671
1849,1,8,4071,3806
1849,1,9,4362,4057
1849,1,10,4627,4288
1849,2,8,3935,3936
1849,2,9,4202,4207
1849,2,10,4447,4454
1850,1,8,2884,2583
1850,1,9,3052,2718
1850,1,10,3206,2845
1850,2,8,2449,2141
1850,2,9,2590,2248
1850,2,10,2722,2348
1851,1,8,4432,4498
1851,1,9,4712,4788
1851,1,10,4972,5055
1851,2,8,4371,4493
1851,2,9,4631,4782
1851,2,10,4872,5049
1852,1,8,3464,3703
1852,1,9,3668,3945
1852,1,10,3857,4169
1852,2,8,3010,3125
1852,2,9,3185,3303
1852,2,10,3347,3468
1853,1,8,4001,4279
1853,1,9,4228,4535
1853,1,10,4432,4770
1853,2,8,3528,3679
1853,2,9,3742,3909
1853,2,10,3934,4119
1854,1,8,1626,1695
1854,1,9,1723,1801
1854,1,10,1815,1899
1854,2,8,1409,1446
1854,2,9,1482,1531
1854,2,10,1552,1610
1855,1,8,5270,5223
1855,1,9,5594,5524
1855,1,10,5884,5794
1855,2,8,5073,5026
1855,2,9,5381,5322
1855,2,10,5656,5589
1856,1,8,3765,3748
1856,1,9,3951,4008
1856,1,10,4122,4257
1856,2,8,3353,3268
1856,2,9,3536,3493
1856,2,10,3703,3709
1857,1,8,5052,5195
1857,1,9,5374,5531
1857,1,10,5664,5840
1857,2,8,4775,4659
1857,2,9,5075,4934
1857,2,10,5343,5190
1858,1,8,2672,2981
1858,1,9,2829,3134
1858,1,10,2974,3277
1858,2,8,2273,2520
1858,2,9,2391,2650
1858,2,10,2502,2772
1859,1,8,4410,4673
1859,1,9,4666,5006
1859,1,10,4900,5314
1859,2,8,4409,4537
1859,2,9,4671,4836
1859,2,10,4910,5112
1860,1,8,3254,3011
1860,1,9,3461,3166
1860,1,10,3655,3307
1860,2,8,2796,2620
1860,2,9,2971,2762
1860,2,10,3136,2893
1861,1,8,4147,5509
1861,1,9,4404,5944
1861,1,10,4641,6338
1861,2,8,3696,4899
1861,2,9,3914,5291
1861,2,10,4112,5649
1862,1,8,2008,1947
1862,1,9,2134,2074
1862,1,10,2250,2193
1862,2,8,1755,1688
1862,2,9,1864,1797
1862,2,10,1964,1900
1863,1,8,4889,4998
1863,1,9,5191,5292
1863,1,10,5465,5559
1863,2,8,4788,4842
1863,2,9,5078,5124
1863,2,10,5341,5381
1864,1,8,4810,5432
1864,1,9,5158,5896
1864,1,10,5480,6324
1864,2,8,4158,4711
1864,2,9,4461,5122
1864,2,10,4741,5500
1865,1,8,5224,5910
1865,1,9,5526,6323
1865,1,10,5797,6693
1865,2,8,4821,5335
1865,2,9,5097,5695
1865,2,10,5347,6018
1866,1,8,2439,2376
1866,1,9,2594,2513
1866,1,10,2734,2640
1866,2,8,2093,2070
1866,2,9,2229,2192
1866,2,10,2355,2305
1867,1,8,5246,5331
1867,1,9,5637,5697
1867,1,10,5993,6025
1867,2,8,5042,5154
1867,2,9,5443,5509
1867,2,10,5805,5827
1868,1,8,2250,2301
1868,1,9,2402,2454
1868,1,10,2540,2594
1868,2,8,2034,2065
1868,2,9,2171,2196
1868,2,10,2296,2318
1869,1,8,4902,5611
1869,1,9,5152,5932
1869,1,10,5380,6226
1869,2,8,4338,4824
1869,2,9,4576,5099
1869,2,10,4794,5352
1870,1,8,2652,2881
1870,1,9,2823,3083
1870,1,10,2981,3268
1870,2,8,2320,2589
1870,2,9,2459,2779
1870,2,10,2586,2951
1871,1,8,5450,5423
1871,1,9,5776,5751
1871,1,10,6068,6046
1871,2,8,5291,5310
1871,2,9,5602,5634
1871,2,10,5879,5925
1872,1,8,4022,4675
1872,1,9,4267,4968
1872,1,10,4490,5234
1872,2,8,3568,3965
1872,2,9,3787,4222
1872,2,10,3986,4459
1873,1,8,4636,5489
1873,1,9,4878,5883
1873,1,10,5097,6243
1873,2,8,4593,5053
1873,2,9,4875,5432
1873,2,10,5131,5780
1874,1,8,2128,2016
1874,1,9,2275,2114
1874,1,10,2411,2206
1874,2,8,1907,1843
1874,2,9,2042,1945
1874,2,10,2166,2041
1875,1,8,6166,5683
1875,1,9,6670,5995
1875,1,10,7126,6277
1875,2,8,6056,5398
1875,2,9,6564,5689
1875,2,10,7020,5954
1876,1,8,2641,2769
1876,1,9,2795,2941
1876,1,10,2937,3104
1876,2,8,2383,2368
1876,2,9,2539,2510
1876,2,10,2683,2642
1877,1,8,4509,4560
1877,1,9,4796,4859
1877,1,10,5058,5128
1877,2,8,4168,4058
1877,2,9,4428,4321
1877,2,10,4666,4561
1878,1,8,2045,1874
1878,1,9,2192,1985
1878,1,10,2328,2087
1878,2,8,1864,1784
1878,2,9,1989,1893
1878,2,10,2104,1993
1879,1,8,7333,7093
1879,1,9,7803,7499
1879,1,10,8223,7862
1879,2,8,6846,6520
1879,2,9,7290,6887
1879,2,10,7689,7217
1880,1,8,3489,3767
1880,1,9,3709,3975
1880,1,10,3916,4168
1880,2,8,3017,3229
1880,2,9,3202,3396
1880,2,10,3375,3550
1881,1,8,3657,4207
1881,1,9,3895,4507
1881,1,10,4109,4779
1881,2,8,3813,3939
1881,2,9,4087,4176
1881,2,10,4334,4393
1882,1,8,2728,3125
1882,1,9,2891,3344
1882,1,10,3040,3546
1882,2,8,2260,2489
1882,2,9,2375,2646
1882,2,10,2480,2791
1883,1,8,4599,5683
1883,1,9,4898,6135
1883,1,10,5167,6544
1883,2,8,4340,5421
1883,2,9,4619,5862
1883,2,10,4870,6260
1884,1,8,3229,3616
1884,1,9,3401,3796
1884,1,10,3563,3961
1884,2,8,2765,3141
1884,2,9,2907,3303
1884,2,10,3042,3450
1885,1,8,4683,4734
1885,1,9,4942,5018
1885,1,10,5177,5280
1885,2,8,4251,4164
1885,2,9,4488,4396
1885,2,10,4703,4608
1886,1,8,1990,2097
1886,1,9,2100,2234
1886,1,10,2199,2364
1886,2,8,2005,2120
1886,2,9,2117,2257
1886,2,10,2218,2386
1887,1,8,4461,4855
1887,1,9,4786,5189
1887,1,10,5085,5489
1887,2,8,4409,4771
1887,2,9,4719,5098
1887,2,10,5005,5392
1888,1,8,4242,4685
1888,1,9,4486,4946
1888,1,10,4712,5186
1888,2,8,3798,4143
1888,2,9,4017,4371
1888,2,10,4220,4580
1889,1,8,5159,4884
1889,1,9,5560,5202
1889,1,10,5924,5490
1889,2,8,4569,4470
1889,2,9,4897,4756
1889,2,10,5196,5015
1890,1,8,2145,2363
1890,1,9,2256,2501
1890,1,10,2358,2629
1890,2,8,1864,2009
1890,2,9,1960,2126
1890,2,10,2050,2234
1891,1,8,5355,5294
1891,1,9,5690,5562
1891,1,10,5998,5804
1891,2,8,4671,5040
1891,2,9,4958,5363
1891,2,10,5221,5659
1892,1,8,2889,2962
1892,1,9,3052,3151
1892,1,10,3197,3328
1892,2,8,2579,2489
1892,2,9,2737,2646
1892,2,10,2881,2793
1893,1,8,5311,5388
1893,1,9,5607,5651
1893,1,10,5879,5895
1893,2,8,4617,4908
1893,2,9,4854,5139
1893,2,10,5074,5353
1894,1,8,1494,1499
1894,1,9,1572,1589
1894,1,10,1646,1673
1894,2,8,1535,1507
1894,2,9,1632,1602
1894,2,10,1724,1691
1895,1,8,5096,5811
1895,1,9,5399,6205
1895,1,10,5673,6561
1895,2,8,4887,5623
1895,2,9,5178,6009
1895,2,10,5440,6358
1896,1,8,3557,3853
1896,1,9,3759,4073
1896,1,10,3942,4280
1896,2,8,3129,3412
1896,2,9,3320,3636
1896,2,10,3496,3847
1897,1,8,4342,4553
1897,1,9,4600,4833
1897,1,10,4835,5093
1897,2,8,4340,4338
1897,2,9,4613,4593
1897,2,10,4864,4829
1898,1,8,2448,2542
1898,1,9,2605,2698
1898,1,10,2748,2845
1898,2,8,2166,2208
1898,2,9,2293,2334
1898,2,10,2409,2453
1899,1,8,5738,5372
1899,1,9,6140,5703
1899,1,10,6503,6004
1899,2,8,5437,5100
1899,2,9,5827,5442
1899,2,10,6183,5754
1900,1,8,3282,3488
1900,1,9,3481,3727
1900,1,10,3668,3945
1900,2,8,2827,2894
1900,2,9,2996,3086
1900,2,10,3153,3264
1901,1,8,3609,3298
1901,1,9,3857,3490
1901,1,10,4083,3665
1901,2,8,3523,3049
1901,2,9,3776,3237
1901,2,10,4004,3410
1902,1,8,1759,1665
1902,1,9,1875,1765
1902,1,10,1983,1859
1902,2,8,1570,1440
1902,2,9,1664,1519
1902,2,10,1751,1594
1903,1,8,4816,4896
1903,1,9,5081,5193
1903,1,10,5316,5459
1903,2,8,4704,4775
1903,2,9,4962,5052
1903,2,10,5190,5299
1904,1,8,4691,4419
1904,1,9,4968,4711
1904,1,10,5223,4985
1904,2,8,4144,3812
1904,2,9,4388,4050
1904,2,10,4613,4274
1905,1,8,5250,4897
1905,1,9,5605,5216
1905,1,10,5931,5517
1905,2,8,5005,4544
1905,2,9,5349,4798
1905,2,10,5669,5035
1906,1,8,1941,1977
1906,1,9,2035,2069
1906,1,10,2124,2155
1906,2,8,1722,1731
1906,2,9,1806,1815
1906,2,10,1886,1894
1907,1,8,4639,4944
1907,1,9,4933,5272
1907,1,10,5200,5568
1907,2,8,4637,4795
1907,2,9,4935,5109
1907,2,10,5209,5393
1908,1,8,3095,2955
1908,1,9,3302,3095
1908,1,10,3497,3226
1908,2,8,2648,2549
1908,2,9,2813,2674
1908,2,10,2966,2791
1909,1,8,4849,5040
1909,1,9,5168,5340
1909,1,10,5458,5618
1909,2,8,4388,4498
1909,2,9,4663,4761
1909,2,10,4915,5007
1910,1,8,4805,4508
1910,1,9,5171,4740
1910,1,10,5507,4953
1910,2,8,4517,4241
1910,2,9,4856,4453
1910,2,10,5166,4647
1911,1,8,5972,6087
1911,1,9,6362,6445
1911,1,10,6712,6766
1911,2,8,5782,5794
1911,2,9,6169,6127
1911,2,10,6517,6426
1912,1,8,3173,3387
1912,1,9,3365,3590
1912,1,10,3541,3780
1912,2,8,2838,2952
1912,2,9,3029,3140
1912,2,10,3206,3316
1913,1,8,4739,4757
1913,1,9,5031,5030
1913,1,10,5294,5278
1913,2,8,4438,4697
1913,2,9,4702,4971
1913,2,10,4941,5224
1914,1,8,2409,2479
1914,1,9,2548,2600
1914,1,10,2677,2711
1914,2,8,2120,2159
1914,2,9,2244,2266
1914,2,10,2359,2363
1915,1,8,5436,5945
1915,1,9,5789,6354
1915,1,10,6112,6718
1915,2,8,5010,5346
1915,2,9,5334,5698
1915,2,10,5630,6011
1916,1,8,3603,3083
1916,1,9,3857,3245
1916,1,10,4085,3394
1916,2,8,3078,2720
1916,2,9,3292,2869
1916,2,10,3485,3006
1917,1,8,5548,5087
1917,1,9,5967,5358
1917,1,10,6351,5607
1917,2,8,4948,4510
1917,2,9,5306,4755
1917,2,10,5634,4980
1918,1,8,2153,2443
1918,1,9,2287,2633
1918,1,10,2409,2806
1918,2,8,1867,2046
1918,2,9,1986,2206
1918,2,10,2096,2352
1919,1,8,5544,5287
1919,1,9,5889,5575
1919,1,10,6200,5837
1919,2,8,5089,4903
1919,2,9,5397,5173
1919,2,10,5674,5418
1920,1,8,3501,3805
1920,1,9,3696,4013
1920,1,10,3877,4208
1920,2,8,3129,3361
1920,2,9,3295,3534
1920,2,10,3448,3695
1921,1,8,5458,5290
1921,1,9,5818,5608
1921,1,10,6141,5896
1921,2,8,5105,5156
1921,2,9,5444,5491
1921,2,10,5748,5798
1922,1,8,2043,1932
1922,1,9,2164,2041
1922,1,10,2279,2143
1922,2,8,1791,1685
1922,2,9,1893,1777
1922,2,10,1990,1862
1923,1,8,4855,4641
1923,1,9,5194,4884
1923,1,10,5504,5103
1923,2,8,4657,4525
1923,2,9,4972,4779
1923,2,10,5260,5009
1924,1,8,3605,3561
1924,1,9,3826,3788
1924,1,10,4027,3999
1924,2,8,2967,2951
1924,2,9,3158,3139
1924,2,10,3335,3313
1925,1,8,3679,3993
1925,1,9,3909,4231
1925,1,10,4123,4446
1925,2,8,3559,3905
1925,2,9,3762,4141
1925,2,10,3950,4356
1926,1,8,1024,986.4
1926,1,9,1075,1049
1926,1,10,1123,1107
1926,2,8,907.1,864.2
1926,2,9,951.9,918.4
1926,2,10,994,968.7
1927,1,8,6509,5891
1927,1,9,6964,6225
1927,1,10,7372,6528
1927,2,8,6222,5608
1927,2,9,6664,5935
1927,2,10,7062,6231
1928,1,8,4188,3995
1928,1,9,4415,4195
1928,1,10,4624,4381
1928,2,8,3550,3389
1928,2,9,3733,3541
1928,2,10,3900,3679
1929,1,8,6583,6137
1929,1,9,7092,6533
1929,1,10,7553,6891
1929,2,8,6110,5458
1929,2,9,6596,5780
1929,2,10,7036,6073
1930,1,8,3135,3216
1930,1,9,3324,3431
1930,1,10,3501,3630
1930,2,8,2645,2457
1930,2,9,2810,2597
1930,2,10,2964,2728
1931,1,8,5964,5432
1931,1,9,6410,5758
1931,1,10,6810,6055
1931,2,8,5414,5098
1931,2,9,5814,5430
1931,2,10,6173,5736
1932,1,8,2815,2987
1932,1,9,2971,3216
1932,1,10,3112,3430
1932,2,8,2462,2535
1932,2,9,2606,2719
1932,2,10,2737,2891
1933,1,8,4372,4418
1933,1,9,4671,4681
1933,1,10,4950,4926
1933,2,8,3923,4068
1933,2,9,4204,4300
1933,2,10,4465,4512
1934,1,8,2031,2329
1934,1,9,2152,2461
1934,1,10,2264,2581
1934,2,8,1749,1998
1934,2,9,1844,2112
1934,2,10,1933,2214
1935,1,8,5887,5687
1935,1,9,6284,6050
1935,1,10,6650,6383
1935,2,8,5503,5281
1935,2,9,5885,5626
1935,2,10,6237,5942
1936,1,8,4345,4683
1936,1,9,4630,4990
1936,1,10,4893,5272
1936,2,8,3713,4148
1936,2,9,3935,4415
1936,2,10,4138,4660
1937,1,8,4433,4541
1937,1,9,4688,4783
1937,1,10,4920,5001
1937,2,8,4072,4150
1937,2,9,4310,4362
1937,2,10,4527,4554
1938,1,8,1895,1811
1938,1,9,2018,1927
1938,1,10,2130,2034
1938,2,8,1751,1643
1938,2,9,1872,1755
1938,2,10,1983,1858
1939,1,8,4688,4893
1939,1,9,5029,5210
1939,1,10,5341,5500
1939,2,8,4406,4645
1939,2,9,4727,4940
1939,2,10,5022,5211
1940,1,8,1984,2002
1940,1,9,2117,2117
1940,1,10,2240,2224
1940,2,8,1799,1827
1940,2,9,1917,1935
1940,2,10,2027,2036
1941,1,8,4292,4456
1941,1,9,4577,4712
1941,1,10,4841,4946
1941,2,8,4027,4303
1941,2,9,4304,4581
1941,2,10,4559,4837
1942,1,8,1789,1903
1942,1,9,1905,2029
1942,1,10,2013,2145
1942,2,8,1748,1923
1942,2,9,1861,2057
1942,2,10,1966,2181
1943,1,8,6087,6183
1943,1,9,6454,6520
1943,1,10,6790,6823
1943,2,8,5727,5952
1943,2,9,6068,6283
1943,2,10,6379,6581
1944,1,8,3172,3093
1944,1,9,3329,3290
1944,1,10,3473,3476
1944,2,8,2793,2595
1944,2,9,2942,2745
1944,2,10,3079,2886
1945,1,8,3897,4144
1945,1,9,4158,4409
1945,1,10,4397,4648
1945,2,8,3911,4124
1945,2,9,4155,4398
1945,2,10,4377,4650
1946,1,8,2211,2090
1946,1,9,2345,2190
1946,1,10,2471,2284
1946,2,8,1972,1896
1946,2,9,2089,1995
1946,2,10,2200,2088
1947,1,8,4633,4988
1947,1,9,4905,5291
1947,1,10,5148,5563
1947,2,8,4481,4933
1947,2,9,4744,5228
1947,2,10,4981,5490
1948,1,8,3551,4072
1948,1,9,3743,4299
1948,1,10,3920,4507
1948,2,8,3012,3260
1948,2,9,3178,3433
1948,2,10,3332,3592
1949,1,8,5061,5165
1949,1,9,5357,5463
1949,1,10,5632,5736
1949,2,8,4642,4967
1949,2,9,4939,5245
1949,2,10,5221,5494
1950,1,8,1719,1746
1950,1,9,1822,1839
1950,1,10,1918,1924
1950,2,8,1515,1526
1950,2,9,1608,1607
1950,2,10,1695,1681
1951,1,8,4582,4381
1951,1,9,4878,4638
1951,1,10,5148,4873
1951,2,8,4602,4357
1951,2,9,4907,4608
1951,2,10,5185,4837
1952,1,8,4760,4527
1952,1,9,5158,4882
1952,1,10,5514,5206
1952,2,8,4252,3917
1952,2,9,4606,4197
1952,2,10,4924,4457
1953,1,8,3883,4384
1953,1,9,4135,4698
1953,1,10,4361,4981
1953,2,8,3775,4232
1953,2,9,4012,4518
1953,2,10,4227,4776
1954,1,8,2374,2602
1954,1,9,2531,2757
1954,1,10,2677,2903
1954,2,8,2091,2253
1954,2,9,2232,2389
1954,2,10,2362,2517
1955,1,8,5358,4790
1955,1,9,5752,5070
1955,1,10,6106,5321
1955,2,8,5033,4470
1955,2,9,5410,4733
1955,2,10,5749,4967
1956,1,8,3315,3260
1956,1,9,3501,3440
1956,1,10,3671,3611
1956,2,8,2890,2848
1956,2,9,3053,3010
1956,2,10,3200,3163
1957,1,8,3910,3219
1957,1,9,4164,3360
1957,1,10,4397,3489
1957,2,8,3597,3024
1957,2,9,3825,3156
1957,2,10,4031,3278
1958,1,8,1973,1832
1958,1,9,2079,1914
1958,1,10,2175,1989
1958,2,8,1904,1814
1958,2,9,2005,1900
1958,2,10,2097,1978
1959,1,8,4779,4651
1959,1,9,5163,4941
1959,1,10,5509,5200
1959,2,8,4080,3996
1959,2,9,4401,4245
1959,2,10,4692,4468
1960,1,8,3537,3621
1960,1,9,3720,3848
1960,1,10,3887,4053
1960,2,8,3096,3268
1960,2,9,3254,3477
1960,2,10,3400,3665
1961,1,8,4034,4238
1961,1,9,4264,4519
1961,1,10,4474,4776
1961,2,8,3920,4333
1961,2,9,4155,4635
1961,2,10,4372,4911
1962,1,8,2752,2739
1962,1,9,2948,2916
1962,1,10,3127,3078
1962,2,8,2468,2372
1962,2,9,2645,2530
1962,2,10,2806,2675
1963,1,8,5329,5722
1963,1,9,5717,6172
1963,1,10,6069,6580
1963,2,8,5259,5598
1963,2,9,5637,6030
1963,2,10,5980,6422
1964,1,8,3215,3505
1964,1,9,3431,3752
1964,1,10,3629,3975
1964,2,8,2678,2778
1964,2,9,2850,2953
1964,2,10,3008,3110
1965,1,8,3640,4046
1965,1,9,3855,4247
1965,1,10,4053,4430
1965,2,8,3428,3754
1965,2,9,3637,3947
1965,2,10,3832,4121
1966,1,8,2055,1956
1966,1,9,2208,2060
1966,1,10,2347,2158
1966,2,8,2133,2012
1966,2,9,2292,2119
1966,2,10,2436,2219
1967,1,8,6231,6292
1967,1,9,6677,6689
1967,1,10,7084,7049
1967,2,8,5681,5712
1967,2,9,6084,6074
1967,2,10,6450,6402
1968,1,8,5471,4879
1968,1,9,5873,5134
1968,1,10,6235,5371
1968,2,8,4600,4203
1968,2,9,4936,4410
1968,2,10,5244,4602
1969,1,8,4432,4007
1969,1,9,4755,4236
1969,1,10,5049,4448
1969,2,8,4160,3909
1969,2,9,4427,4135
1969,2,10,4668,4346
1970,1,8,1994,2093
1970,1,9,2096,2218
1970,1,10,2191,2337
1970,2,8,1780,1880
1970,2,9,1867,2002
1970,2,10,1948,2116
1971,1,8,4965,5317
1971,1,9,5245,5641
1971,1,10,5496,5930
1971,2,8,5192,5035
1971,2,9,5550,5352
1971,2,10,5874,5637
1972,1,8,2833,2885
1972,1,9,2994,3034
1972,1,10,3145,3172
1972,2,8,2547,2515
1972,2,9,2681,2636
1972,2,10,2803,2747
1973,1,8,4374,3853
1973,1,9,4677,4067
1973,1,10,4952,4268
1973,2,8,3991,3579
1973,2,9,4246,3761
1973,2,10,4477,3929
1974,1,8,1802,1649
1974,1,9,1904,1728
1974,1,10,1999,1800
1974,2,8,1547,1389
1974,2,9,1630,1453
1974,2,10,1708,1512
1975,1,8,7108,6891
1975,1,9,7639,7384
1975,1,10,8118,7829
1975,2,8,6750,6511
1975,2,9,7251,6974
1975,2,10,7704,7393
1976,1,8,3509,3417
1976,1,9,3731,3599
1976,1,10,3938,3765
1976,2,8,3014,2895
1976,2,9,3208,3056
1976,2,10,3391,3205
1977,1,8,4803,4769
1977,1,9,5112,5054
1977,1,10,5397,5316
1977,2,8,4479,4596
1977,2,9,4750,4851
1977,2,10,5005,5084
1978,1,8,3321,3107
1978,1,9,3550,3253
1978,1,10,3763,3387
1978,2,8,2862,2618
1978,2,9,3066,2746
1978,2,10,3253,2862
1979,1,8,5602,5616
1979,1,9,5961,5978
1979,1,10,6288,6311
1979,2,8,5228,5245
1979,2,9,5552,5588
1979,2,10,5845,5904
1980,1,8,3318,3528
1980,1,9,3530,3760
1980,1,10,3728,3975
1980,2,8,2806,3018
1980,2,9,2972,3213
1980,2,10,3128,3394
1981,1,8,4025,4294
1981,1,9,4272,4538
1981,1,10,4497,4764
1981,2,8,3657,4021
1981,2,9,3900,4267
1981,2,10,4125,4495
1982,1,8,2631,2662
1982,1,9,2789,2858
1982,1,10,2935,3037
1982,2,8,2448,2536
1982,2,9,2592,2722
1982,2,10,2725,2892
1983,1,8,5223,5175
1983,1,9,5560,5483
1983,1,10,5865,5760
1983,2,8,5188,4993
1983,2,9,5520,5295
1983,2,10,5820,5567
1984,1,8,3727,3753
1984,1,9,3985,3952
1984,1,10,4224,4136
1984,2,8,3443,3481
1984,2,9,3682,3676
1984,2,10,3902,3858
1985,1,8,4266,4580
1985,1,9,4532,4889
1985,1,10,4772,5169
1985,2,8,4581,4350
1985,2,9,4913,4626
1985,2,10,5210,4878
1986,1,8,1814,1681
1986,1,9,1929,1781
1986,1,10,2035,1873
1986,2,8,1662,1563
1986,2,9,1770,1666
1986,2,10,1868,1762
1987,1,8,3556,3910
1987,1,9,3770,4140
1987,1,10,3962,4347
1987,2,8,3672,4062
1987,2,9,3896,4301
1987,2,10,4097,4516
1988,1,8,3390,3363
1988,1,9,3603,3528
1988,1,10,3800,3683
1988,2,8,2989,2876
1988,2,9,3185,3018
1988,2,10,3366,3151
1989,1,8,4168,5410
1989,1,9,4380,5775
1989,1,10,4576,6111
1989,2,8,3903,4715
1989,2,9,4106,5003
1989,2,10,4295,5266
1990,1,8,1352,1548
1990,1,9,1422,1637
1990,1,10,1488,1719
1990,2,8,1146,1303
1990,2,9,1205,1381
1990,2,10,1262,1454
1991,1,8,6322,7504
1991,1,9,6707,8059
1991,1,10,7048,8552
1991,2,8,5911,7022
1991,2,9,6272,7544
1991,2,10,6594,8007
1992,1,8,3451,3253
1992,1,9,3702,3435
1992,1,10,3932,3603
1992,2,8,3081,2833
1992,2,9,3303,2985
1992,2,10,3506,3126
1993,1,8,5594,5264
1993,1,9,5976,5618
1993,1,10,6319,5941
1993,2,8,5304,5134
1993,2,9,5682,5496
1993,2,10,6024,5826
1994,1,8,3164,2300
1994,1,9,3434,2406
1994,1,10,3674,2504
1994,2,8,2726,2025
1994,2,9,2958,2118
1994,2,10,3166,2204
