RunNumber,Turbine,m,TwrBsMxt,TwrBsMyt,TwHt1MLxt,TwHt1MLyt,TwHt2MLxt,TwHt2MLyt,TwHt3MLxt,TwHt3MLyt,TwHt4MLxt,TwHt4MLyt,TwHt5MLxt,TwHt5MLyt,TwHt6MLxt,TwHt6MLyt
1552,2,4,2622,13250,2397,12140,1955,9859,1459,7176,1066,4965,733.4,3061,592,2395
1553,1,3,3083,8952,2783,7994,2222,6277,1645,4615,1196,3488,753.2,2608,519.5,2449
1553,1,4,3640,11320,3306,10230,2670,8263,2003,6172,1461,4537,942.9,3188,677.8,2819
1553,2,3,2789,8619,2525,7718,2020,6066,1487,4440,1081,3367,674.6,2496,466.4,2313
1553,2,4,3248,11060,2951,10040,2384,8143,1775,6092,1304,4502,855.9,3112,639.7,2641
1554,1,3,2162,9139,1984,8329,1630,6681,1194,4814,788.7,3205,415.1,1796,233.4,1444
1554,1,4,2528,10760,2322,9837,1915,7934,1405,5760,927.9,3836,510.4,2119,353.3,1602
1554,2,3,2030,8833,1865,8106,1531,6543,1119,4743,735.9,3119,384.1,1701,199.5,1248
1554,2,4,2427,10440,2230,9600,1833,7791,1341,5671,882.6,3722,477.5,2000,302.2,1376
1555,1,3,4930,13600,4473,12310,3578,9779,2609,7173,1815,5192,1004,3501,563,2926
1555,1,4,5676,17350,5159,15780,4140,12670,3027,9342,2099,6702,1169,4367,696.8,3424
1555,2,3,4814,12360,4382,11170,3549,8840,2589,6532,1794,4684,1002,3167,542.6,2725
1555,2,4,5571,15430,5082,14010,4132,11240,3020,8391,2091,5968,1189,3891,695.1,3171
1556,1,3,2422,9069,2212,8194,1798,6493,1317,4652,894.1,3211,489.2,2015,280.9,1752
1556,1,4,2905,10640,2658,9637,2168,7697,1593,5548,1080,3826,599,2366,374.2,1960
1556,2,3,2000,9218,1827,8351,1484,6694,1083,4801,735.5,3233,408.9,1921,248.2,1580
1556,2,4,2347,10810,2147,9813,1750,7914,1284,5698,871.7,3819,498.3,2234,335.2,1759
1557,1,3,3436,10720,3099,9613,2444,7586,1783,5481,1302,4018,783.9,2741,479.5,2382
1557,1,4,3968,13700,3590,12380,2857,9958,2099,7253,1525,5188,922.4,3303,581.1,2653
1557,2,3,3047,9421,2747,8423,2177,6575,1598,4796,1175,3575,752.1,2610,520,2417
1557,2,4,3657,12130,3314,10980,2657,8843,1965,6542,1440,4695,935,3125,659.9,2686
1558,1,3,2869,11030,2640,10100,2186,8299,1597,6058,1036,3965,504.5,2064,157.2,1164
1558,1,4,3300,13000,3038,11930,2517,9830,1839,7186,1192,4688,580.6,2416,191.4,1295
1558,2,3,2507,10080,2312,9256,1916,7608,1402,5567,912.8,3642,444.3,1878,138.2,1042
1558,2,4,2947,11770,2719,10820,2255,8914,1650,6528,1073,4257,521.7,2173,168.8,1152
1559,1,3,9281,14340,8389,12960,6676,10300,4884,7481,3434,5452,1908,3759,907.2,3189
1559,1,4,10950,17860,9926,16240,7956,13090,5839,9567,4061,6886,2212,4573,1010,3654
1559,2,3,9632,14760,8744,13380,6975,10700,5086,7769,3577,5619,1980,3845,923.9,3219
1559,2,4,11390,18360,10360,16750,8329,13590,6087,9917,4243,7099,2310,4688,1034,3688
1560,1,3,2765,9906,2514,8918,2021,7059,1487,5012,1042,3522,603.5,2434,403.3,2358
1560,1,4,3231,12460,2942,11280,2377,9124,1757,6564,1233,4569,745.4,2917,573.2,2644
1560,2,3,3123,9882,2851,8974,2323,7159,1699,5144,1144,3481,620.3,2222,347.1,2040
1560,2,4,3580,12040,3271,11000,2671,8897,1957,6468,1322,4324,746.4,2623,484.1,2292
1561,1,3,4567,12370,4150,11110,3326,8793,2435,6380,1709,4594,963.5,3128,521.2,2631
1561,1,4,5359,16050,4884,14510,3931,11660,2883,8522,2015,6011,1137,3885,642.2,3008
1561,2,3,4198,12310,3808,11090,3047,8816,2241,6390,1583,4600,920.8,3033,539.3,2588
1561,2,4,4814,15720,4376,14260,3521,11510,2603,8398,1844,5929,1100,3681,691.6,2943
1562,1,3,2729,12100,2491,11030,2015,8873,1463,6386,992.6,4337,551,2600,328.1,2212
1562,1,4,3155,14400,2882,13180,2340,10690,1704,7751,1161,5255,663.3,3073,432.3,2471
1562,2,3,3144,13010,2868,11880,2338,9601,1705,6937,1154,4656,621.4,2682,334.9,2151
1562,2,4,3643,15380,3327,14090,2718,11460,1990,8340,1350,5583,743.5,3150,442.1,2388
1563,1,3,6711,14040,6078,12680,4831,10110,3532,7326,2491,5237,1353,3478,619.9,2998
1563,1,4,7929,18110,7198,16420,5756,13260,4213,9651,2938,6769,1566,4263,695.2,3463
1563,2,3,6105,13710,5517,12370,4402,9896,3231,7180,2272,5092,1247,3350,575.2,2809
1563,2,4,7114,17870,6446,16190,5174,13130,3803,9582,2650,6676,1433,4161,647.1,3231
1564,1,3,2520,8611,2291,7793,1839,6107,1345,4403,934.1,3150,544.4,2131,358.6,1983
1564,1,4,3048,10990,2782,10070,2249,8063,1652,5913,1149,4197,697.2,2639,505.4,2222
1564,2,3,2152,8288,1962,7490,1586,5941,1158,4286,798.9,2998,464.1,1957,299.4,1765
1564,2,4,2549,10170,2328,9235,1893,7430,1393,5435,967.8,3805,596.3,2369,428.1,1972
1565,1,3,3521,12370,3168,11110,2502,8726,1843,6331,1367,4655,888.3,3271,639.2,2940
1565,1,4,4115,15870,3728,14440,2994,11680,2245,8595,1673,6160,1112,3986,849.1,3316
1565,2,3,3649,11760,3314,10520,2644,8227,1951,5947,1427,4384,902.4,3128,639.1,2801
1565,2,4,4360,15260,3974,13930,3212,11240,2393,8266,1765,5929,1170,3929,891.9,3179
1566,1,3,1846,9859,1693,9040,1392,7368,1016,5323,672.5,3485,346.5,1869,168.9,1311
1566,1,4,2184,11540,2006,10610,1654,8686,1207,6289,798.5,4106,417.7,2167,229.7,1475
1566,2,3,1937,9381,1779,8600,1467,7012,1069,5102,702,3325,351.1,1765,148.7,1160
1566,2,4,2289,10940,2103,10040,1738,8218,1268,5989,831.2,3891,418.3,2045,196.9,1307
1567,1,3,6067,11940,5507,10780,4410,8547,3228,6181,2261,4401,1226,3008,543.2,2665
1567,1,4,6989,15610,6354,14150,5114,11390,3742,8253,2606,5744,1404,3714,622,3091
1567,2,3,4884,12080,4402,10850,3480,8593,2554,6229,1816,4458,1018,3040,510.6,2648
1567,2,4,5613,15420,5075,13930,4034,11130,2965,8085,2094,5712,1163,3736,587.1,3070
1568,1,3,2785,9805,2516,8791,1982,6919,1447,5053,1067,3625,698.2,2637,524.4,2502
1568,1,4,3234,12920,2937,11780,2342,9581,1733,7104,1291,4880,891.3,3214,734.7,2860
1568,2,3,2670,8622,2428,7783,1951,6146,1432,4431,1013,3148,603.8,2216,414.8,2109
1568,2,4,3098,11220,2820,10240,2280,8274,1684,6028,1205,4139,763.3,2706,597.7,2408
1569,1,3,3538,11400,3200,10340,2545,8168,1864,5993,1330,4302,776.2,2914,466.1,2472
1569,1,4,4188,14460,3801,13220,3047,10590,2240,7848,1587,5520,926.7,3565,582.6,2823
1569,2,3,3843,11420,3489,10390,2794,8253,2031,6069,1429,4300,832.6,2842,511.3,2424
1569,2,4,4462,14800,4061,13600,3267,11000,2380,8159,1678,5624,1002,3462,665,2750
1570,1,3,2279,10130,2089,9228,1722,7451,1265,5401,838,3606,444.2,2040,243.1,1557
1570,1,4,2768,12080,2540,11040,2103,8980,1550,6530,1026,4330,556.4,2395,345.2,1723
1570,2,3,2046,9070,1876,8265,1539,6708,1128,4833,751.6,3220,395.9,1805,199.2,1366
1570,2,4,2379,10700,2184,9776,1798,7988,1322,5781,884.8,3840,484.4,2109,283.5,1511
1571,1,3,5333,16520,4829,14910,3833,11820,2801,8613,1993,6052,1164,3801,663.7,3009
1571,1,4,6123,21780,5560,19750,4438,15830,3251,11580,2302,8056,1353,4806,796.8,3433
1571,2,3,4727,16000,4269,14410,3389,11380,2474,8215,1771,5743,1058,3678,641.4,3015
1571,2,4,5543,20710,5022,18770,4014,15030,2939,10900,2094,7521,1251,4569,765.9,3433
1572,1,3,1933,7306,1763,6609,1430,5293,1043,3802,716.6,2640,402.6,1656,244.3,1459
1572,1,4,2249,8901,2055,8094,1672,6550,1224,4721,846.5,3238,499.1,1951,349.8,1641
1572,2,3,2539,7271,2328,6616,1907,5333,1395,3841,929.8,2630,482.6,1591,226.2,1335
1572,2,4,2923,8806,2682,8043,2201,6537,1611,4723,1076,3206,572.5,1873,316.5,1497
1573,1,3,2929,9912,2641,8834,2071,6800,1521,4916,1124,3698,720.1,2792,509.9,2640
1573,1,4,3454,12310,3133,11120,2490,8784,1841,6450,1348,4713,867.6,3349,635.5,2995
1573,2,3,2218,9841,1987,8828,1569,6860,1158,4911,894.4,3605,620.4,2625,473.8,2491
1573,2,4,2596,12910,2348,11710,1887,9334,1423,6773,1111,4861,797.5,3257,619.4,2811
1574,1,3,1953,15220,1797,14010,1476,11590,1079,8495,708.4,5577,348.5,2828,125.1,1273
1574,1,4,2259,17850,2080,16440,1711,13620,1252,9981,819.7,6539,402.7,3295,152.4,1433
1574,2,3,1944,13270,1789,12220,1477,10090,1081,7423,703.5,4864,342.3,2473,110.1,1105
1574,2,4,2273,15500,2092,14290,1730,11810,1265,8696,821.8,5687,399.1,2879,131.4,1234
1575,1,3,7718,13790,6991,12500,5565,9997,4058,7365,2878,5339,1586,3625,744.7,3024
1575,1,4,9040,17000,8217,15490,6591,12520,4813,9309,3369,6733,1821,4464,837,3522
1575,2,3,6718,13280,6076,12000,4809,9614,3523,7064,2507,5177,1401,3508,683.7,2958
1575,2,4,7802,16390,7083,14890,5651,12060,4147,8973,2916,6555,1606,4308,768.1,3448
1576,1,3,1375,7097,1212,6329,916.1,4920,663.9,3554,551.4,2599,440.1,1975,388.3,1999
1576,1,4,1595,9516,1421,8633,1103,6956,829.8,5135,702.9,3599,595.2,2348,550.1,2226
1576,2,3,1907,7239,1729,6488,1385,5089,1014,3680,719.8,2593,438.2,1832,305.6,1810
1576,2,4,2198,9530,1997,8607,1611,6914,1191,5081,858.1,3500,568.2,2213,449.4,2014
1577,1,3,5498,11780,5018,10630,4057,8414,2980,6095,2040,4304,1090,2900,509.8,2479
1577,1,4,6322,15020,5776,13640,4680,10910,3440,7947,2350,5505,1265,3531,635.9,2838
1577,2,3,4512,11120,4111,10040,3332,7991,2451,5791,1682,4091,935.8,2709,513.4,2372
1577,2,4,5275,14060,4815,12760,3923,10310,2891,7515,1979,5200,1116,3246,660,2691
1578,1,3,2237,12510,2041,11440,1659,9230,1218,6690,836.3,4469,497.2,2515,349.6,1937
1578,1,4,2661,14990,2431,13770,1992,11200,1473,8193,1025,5461,653.4,3013,506.4,2155
1578,2,3,2232,11900,2032,10860,1658,8861,1215,6449,825.4,4277,463.6,2345,289.9,1659
1578,2,4,2627,14210,2395,13000,1964,10670,1449,7811,993.2,5169,587.7,2790,421.4,1842
1579,1,3,4842,12640,4372,11410,3450,9050,2521,6681,1810,4744,1028,3109,516.8,2554
1579,1,4,5619,16620,5099,15090,4062,12110,2975,8985,2107,6317,1183,3949,603.6,2990
1579,2,3,4434,14850,4002,13450,3191,10730,2332,7818,1663,5531,946.2,3491,524.9,2639
1579,2,4,5304,19950,4812,18130,3879,14550,2847,10630,2001,7446,1123,4546,631.5,3109
1580,1,3,2406,9158,2167,8263,1718,6533,1256,4708,924.5,3395,599.4,2381,450,2203
1580,1,4,2823,12020,2549,10960,2035,8841,1506,6431,1139,4580,795.1,2994,660.1,2498
1580,2,3,2880,9069,2622,8203,2125,6499,1554,4691,1064,3283,604.6,2189,383.5,1942
1580,2,4,3369,11360,3074,10340,2505,8341,1838,6090,1258,4179,757.1,2654,552.3,2190
1581,1,3,3228,10280,2913,9153,2299,7086,1688,5095,1251,3775,792.8,2719,540.3,2552
1581,1,4,3725,13160,3373,11890,2684,9489,1996,6918,1493,4967,992,3286,723.4,2870
1581,2,3,2171,9782,1949,8788,1533,6874,1130,4923,845.1,3501,577.6,2460,457.7,2307
1581,2,4,2547,12720,2296,11540,1825,9203,1364,6671,1034,4625,755.5,3050,653.2,2631
1582,1,3,2125,9466,1953,8689,1614,7136,1174,5221,771.5,3447,388.9,1817,173,1092
1582,1,4,2487,11360,2287,10440,1892,8613,1376,6307,905.4,4158,466.5,2164,247.5,1214
1582,2,3,2270,9748,2088,8973,1730,7409,1266,5441,824.8,3578,406.2,1862,148,1007
1582,2,4,2644,11610,2434,10700,2018,8858,1475,6511,959.6,4274,474.9,2207,200.6,1109
1583,1,3,6860,14600,6192,13210,4874,10590,3541,7722,2528,5519,1431,3638,736.4,3015
1583,1,4,7915,18300,7157,16670,5653,13530,4117,9963,2924,7023,1638,4410,820.2,3416
1583,2,3,6715,15030,6069,13640,4802,10950,3499,7993,2477,5634,1391,3645,712.1,3000
1583,2,4,7677,18890,6949,17230,5522,13990,4030,10320,2839,7173,1581,4462,794.8,3415
1584,1,3,3533,10820,3197,9589,2531,7447,1864,5360,1362,4048,840.9,3074,559.4,2927
1584,1,4,4129,13760,3757,12360,3011,9945,2236,7309,1629,5384,1032,3728,735,3280
1584,2,3,2782,10010,2523,8927,2011,6983,1472,4962,1049,3632,649.3,2711,457.4,2590
1584,2,4,3275,12820,2981,11570,2404,9290,1782,6656,1270,4790,824.2,3337,624.8,2901
1585,1,3,3669,13110,3301,11840,2595,9454,1904,6950,1385,5022,846.3,3290,552,2720
1585,1,4,4306,16800,3888,15290,3080,12390,2270,9171,1638,6533,1001,4078,682.3,3159
1585,2,3,3307,11470,2978,10330,2343,8232,1720,6046,1275,4412,821.3,3087,580.8,2684
1585,2,4,3874,14580,3509,13260,2799,10780,2073,7992,1528,5732,997.7,3784,741.1,3056
1586,1,3,1963,8045,1797,7336,1471,5937,1079,4304,726.1,2886,403.1,1626,243.6,1236
1586,1,4,2353,9741,2159,8918,1772,7288,1304,5316,883,3560,520.7,1959,367.8,1381
1586,2,3,1844,7166,1699,6544,1393,5291,1022,3834,683.8,2569,363.8,1437,202.3,1075
1586,2,4,2178,8611,2008,7887,1653,6413,1214,4663,816.3,3121,453.7,1722,302.9,1187
1587,1,3,6208,14610,5640,13160,4531,10430,3336,7594,2316,5408,1252,3532,607.7,2916
1587,1,4,7361,18780,6703,16990,5416,13610,3989,9960,2745,7007,1462,4371,716.1,3290
1587,2,3,4905,14230,4448,12820,3570,10160,2604,7379,1821,5208,1030,3418,568.7,2755
1587,2,4,5737,18500,5217,16760,4212,13410,3078,9792,2135,6826,1204,4292,690.1,3129
1588,1,3,2272,10430,2071,9441,1673,7546,1221,5408,848.9,3693,492.3,2219,326.3,1787
1588,1,4,2685,12390,2454,11250,1999,9084,1472,6556,1032,4455,629.9,2633,467.2,2005
1588,2,3,2465,9743,2248,8833,1829,7137,1341,5153,909.9,3494,498.3,2041,290.2,1584
1588,2,4,2847,11540,2599,10490,2125,8549,1566,6205,1071,4188,615.2,2421,414.7,1772
1589,1,3,2729,9953,2447,8869,1932,6935,1423,5029,1069,3785,709.1,2715,523.7,2473
1589,1,4,3154,12680,2848,11470,2287,9241,1710,6818,1293,4959,905.9,3260,715.9,2770
1589,2,3,2652,9763,2383,8788,1872,6944,1374,5067,1038,3674,688.3,2538,521.4,2224
1589,2,4,3098,12980,2797,11840,2220,9617,1654,7100,1273,4964,902.5,3119,743.2,2490
1590,1,3,2407,11320,2210,10350,1817,8464,1330,6137,880.6,4022,447.3,2170,198.3,1513
1590,1,4,2823,13240,2595,12110,2139,9939,1568,7223,1036,4711,531.4,2508,264.7,1687
1590,2,3,2304,11400,2119,10400,1742,8465,1273,6145,836.4,4047,424.1,2167,189.6,1474
1590,2,4,2826,13330,2605,12180,2151,9943,1573,7232,1030,4748,525,2502,259.4,1647
1591,1,3,8117,14780,7314,13400,5725,10740,4190,7895,3039,5698,1718,3839,834.7,3229
1591,1,4,9535,18450,8619,16820,6795,13630,4977,10070,3574,7128,1983,4659,925.5,3779
1591,2,3,8078,15060,7273,13670,5730,10960,4200,8031,3017,5765,1694,3866,821.7,3221
1591,2,4,9507,19000,8599,17320,6822,14040,5009,10320,3553,7250,1961,4708,914.6,3773
1592,1,3,1575,7507,1416,6817,1141,5440,835.6,3948,608.8,2777,409.2,1891,330.1,1729
1592,1,4,1879,9891,1701,9098,1393,7429,1038,5466,765.6,3796,560.8,2389,485.8,1941
1592,2,3,2136,7585,1952,6842,1588,5498,1170,3988,799.9,2762,455.6,1741,295.4,1538
1592,2,4,2507,9408,2296,8545,1877,6997,1393,5145,962,3555,585.1,2139,435.5,1735
1593,1,3,4535,14640,4088,13100,3213,10240,2332,7358,1680,5318,971.7,3535,567.4,2891
1593,1,4,5256,18760,4751,16910,3763,13390,2732,9682,1950,6921,1119,4434,674.3,3351
1593,2,3,4782,13630,4313,12220,3420,9694,2500,7062,1783,5155,1035,3445,599.4,2832
1593,2,4,5474,17230,4947,15560,3944,12550,2892,9236,2053,6666,1200,4281,722.7,3253
1594,1,3,1757,7590,1608,6889,1315,5525,961,3958,646,2637,351.3,1540,201.5,1381
1594,1,4,2039,9104,1869,8282,1535,6686,1127,4799,761.6,3158,431,1768,277.7,1528
1594,2,3,2564,7959,2354,7258,1941,5877,1417,4215,935.2,2758,473.7,1544,192.8,1259
1594,2,4,2933,9514,2694,8696,2222,7075,1624,5071,1074,3281,550.3,1782,256.2,1395
1595,1,3,5728,18290,5155,16420,4057,12960,2938,9411,2126,6704,1237,4216,711.9,3135
1595,1,4,6720,24710,6072,22210,4822,17610,3499,12720,2496,8915,1421,5359,804.2,3646
1595,2,3,5608,16960,5052,15260,3988,12160,2909,8826,2078,6264,1185,3867,635.4,2894
1595,2,4,6541,22880,5912,20620,4702,16520,3432,11960,2422,8363,1359,4937,722,3369
1596,1,3,2618,9348,2388,8423,1923,6623,1401,4722,968.9,3345,557.2,2301,358.9,2238
1596,1,4,3054,11380,2790,10330,2257,8236,1651,5944,1141,4189,675,2733,474.1,2513
1596,2,3,2224,9995,2027,9086,1636,7275,1188,5235,823.7,3594,475.1,2248,310.2,1972
1596,2,4,2606,11900,2383,10870,1933,8779,1410,6361,979.5,4349,583.1,2665,415.4,2217
1597,1,3,2803,9780,2489,8759,1925,6741,1412,4881,1096,3702,738,2756,539.6,2503
1597,1,4,3249,12390,2911,11250,2292,8892,1710,6535,1314,4832,905.6,3373,690,2844
1597,2,3,2322,9056,2086,8123,1644,6371,1214,4627,915.8,3423,624.9,2502,470.8,2351
1597,2,4,2816,11790,2549,10720,2039,8649,1530,6412,1166,4655,824.2,3167,637.9,2711
1598,1,3,2173,12500,1991,11470,1644,9418,1197,6885,782.2,4526,391,2397,172.5,1332
1598,1,4,2610,14650,2391,13460,1977,11070,1439,8092,939.1,5307,471.4,2788,235.5,1504
1598,2,3,2091,13320,1926,12260,1589,10060,1164,7359,761.5,4832,375.5,2535,160.6,1325
1598,2,4,2476,15610,2281,14370,1885,11820,1384,8647,905.8,5664,447.4,2954,214.1,1490
1599,1,3,6075,15180,5492,13710,4340,10860,3188,7821,2257,5524,1272,3564,678.7,3009
1599,1,4,7088,19660,6434,17820,5126,14220,3778,10220,2638,7100,1456,4324,772.5,3461
1599,2,3,5701,14470,5143,13050,4094,10360,2994,7479,2111,5320,1180,3431,622,2888
1599,2,4,6642,18590,6019,16830,4826,13450,3539,9695,2466,6815,1351,4168,706.1,3315
1600,1,3,2917,9404,2654,8499,2131,6824,1567,4982,1132,3479,718.6,2385,494.8,2229
1600,1,4,3387,12650,3089,11610,2510,9609,1873,7142,1390,4912,968.9,3086,734.8,2516
1600,2,3,1930,9636,1761,8745,1412,7003,1044,5072,760.9,3479,499,2223,387.5,1968
1600,2,4,2307,12610,2119,11540,1720,9417,1295,6926,970.8,4742,696.2,2878,586,2244
1601,1,3,4393,11940,3988,10780,3179,8556,2314,6274,1641,4571,929.6,3038,521.6,2478
1601,1,4,5101,15250,4642,13860,3720,11160,2710,8241,1912,5912,1081,3743,633.6,2831
1601,2,3,3378,10230,3054,9182,2423,7260,1770,5340,1295,4014,802.7,2843,523.6,2402
1601,2,4,4037,12800,3671,11620,2948,9400,2163,6995,1566,5132,975,3459,652.7,2742
1602,1,3,1477,8738,1347,7961,1089,6440,788.9,4648,539.8,3082,320,1779,222.2,1462
1602,1,4,1722,10510,1572,9603,1281,7825,933.4,5676,648.4,3735,416,2082,318.9,1606
1602,2,3,1911,8584,1751,7838,1440,6375,1058,4616,703.7,3062,367.2,1712,189.9,1286
1602,2,4,2263,10170,2079,9304,1714,7611,1263,5532,842.5,3644,447.6,1997,265,1413
1603,1,3,5099,12460,4611,11190,3674,8881,2685,6406,1885,4619,1046,3037,525.5,2616
1603,1,4,6000,16590,5442,14960,4368,12020,3196,8709,2217,6183,1213,3799,601.8,2974
1603,2,3,4762,12550,4323,11340,3468,8961,2538,6464,1772,4609,987.9,3023,509.5,2547
1603,2,4,5598,16420,5100,14940,4121,11930,3021,8611,2083,6033,1148,3727,596.4,2891
1604,1,3,2407,6678,2203,6036,1795,4792,1311,3441,876.7,2362,463,1522,233.1,1424
1604,1,4,2776,7953,2541,7229,2078,5810,1520,4211,1018,2865,550,1781,313.2,1586
1604,2,3,1947,7280,1780,6597,1453,5291,1066,3828,718.7,2602,388.4,1559,209,1301
1604,2,4,2274,8662,2082,7874,1707,6360,1255,4620,849.5,3115,469.9,1825,281.9,1444
1605,1,3,3701,12400,3325,11080,2611,8647,1916,6219,1433,4599,898.8,3301,589.2,2981
1605,1,4,4341,15820,3921,14310,3108,11430,2303,8353,1716,6026,1091,4029,755.1,3409
1605,2,3,2867,11020,2568,9850,2000,7676,1483,5554,1146,4136,773.3,3026,578.4,2783
1605,2,4,3341,14250,3012,12910,2382,10380,1803,7602,1406,5459,984.7,3715,780,3165
1606,1,3,927.8,7859,850.6,7210,699.1,5934,512.3,4362,334.5,2856,169.2,1463,82.88,725.5
1606,1,4,1079,9122,989.4,8381,815.4,6908,599.1,5086,392.3,3329,205.2,1696,121.6,775.2
1606,2,3,1044,7638,960.2,7029,791.5,5791,579.1,4247,377.9,2794,188.1,1429,77.99,686.3
1606,2,4,1222,8827,1125,8130,928.4,6714,679.8,4928,444.7,3239,225.2,1649,112.1,737.3
1607,1,3,9043,18180,8113,16420,6339,12990,4615,9461,3339,6773,1915,4470,959.2,3821
1607,1,4,10440,22680,9410,20610,7416,16520,5417,12090,3867,8511,2174,5363,1057,4439
1607,2,3,8028,16660,7202,15100,5610,12000,4082,8761,2981,6230,1713,4114,876.7,3518
1607,2,4,9270,20800,8350,18950,6548,15260,4788,11220,3456,7842,1949,4948,968.7,4081
1608,1,3,2527,8731,2291,7805,1834,6079,1349,4370,945.1,3167,564.6,2354,388.4,2419
1608,1,4,2906,10830,2641,9789,2126,7796,1575,5732,1111,4060,701.5,2778,540.9,2706
1608,2,3,1874,8387,1692,7584,1339,5987,978.4,4276,699.6,3035,430.6,2101,305.1,2091
1608,2,4,2176,10280,1971,9364,1570,7520,1158,5458,840.6,3830,548,2477,424.6,2356
1609,1,3,3423,12940,3063,11720,2395,9333,1764,6735,1286,4843,782.7,3207,479.9,2615
1609,1,4,4085,17030,3683,15530,2923,12490,2171,9072,1543,6405,915.8,4056,562.5,3050
1609,2,3,3446,12310,3101,11110,2430,8801,1776,6421,1304,4654,788.4,3120,495,2557
1609,2,4,4003,15930,3618,14500,2865,11620,2104,8522,1523,6068,917.2,3864,601.1,2941
1610,1,3,3431,11750,3144,10690,2581,8718,1895,6383,1276,4338,682.7,2612,370.2,2114
1610,1,4,4024,14440,3693,13210,3044,10880,2243,8007,1516,5403,839.1,3134,516.5,2375
1610,2,3,3385,12980,3110,11890,2561,9719,1877,7135,1253,4799,664.2,2766,353.1,2059
1610,2,4,3929,15980,3611,14710,2984,12120,2193,8945,1466,5982,802,3341,491.4,2305
1611,1,3,4402,13830,3975,12570,3158,10060,2309,7354,1634,5141,937.5,3314,529.1,2726
1611,1,4,5214,18120,4728,16540,3791,13380,2782,9836,1945,6788,1095,4132,619.9,3143
1611,2,3,5531,13590,5050,12370,4082,9888,2989,7145,2043,4971,1092,3185,514.5,2612
1611,2,4,6541,17450,5977,15960,4854,12870,3557,9332,2418,6396,1281,3936,608.6,3042
1612,1,3,2585,10100,2359,9239,1923,7505,1414,5523,972.7,3802,550.7,2337,346.9,1922
1612,1,4,3087,12520,2823,11520,2313,9491,1712,7060,1183,4849,704.5,2896,501.2,2204
1612,2,3,2011,10570,1834,9634,1489,7901,1099,5775,767.8,3903,458.9,2253,304.8,1676
1612,2,4,2359,13090,2158,11980,1768,9932,1323,7296,941,4920,607,2766,441.1,1903
1613,1,3,2844,10180,2568,9098,2027,7091,1479,5090,1115,3712,727.9,2774,535.6,2611
1613,1,4,3338,13270,3030,11990,2418,9569,1782,6967,1350,4914,917.5,3364,719.9,2917
1613,2,3,2280,9831,2066,8809,1648,6937,1216,5041,887.7,3621,576.5,2565,429.5,2376
1613,2,4,2688,12770,2447,11520,1980,9305,1483,6846,1101,4807,757.5,3166,598.6,2665
1614,1,3,2532,9271,2328,8502,1915,6985,1406,5124,921.5,3375,463.5,1801,210.8,1115
1614,1,4,3047,11060,2807,10160,2311,8386,1697,6167,1111,4049,564.3,2131,302,1255
1614,2,3,2386,9588,2195,8785,1816,7205,1322,5266,872.1,3467,442.9,1836,209,1131
1614,2,4,2850,11310,2625,10370,2176,8546,1585,6256,1045,4102,538.1,2146,300.9,1266
1615,1,3,8492,15290,7711,13750,6154,10880,4493,7832,3153,5618,1722,3718,793.4,3129
1615,1,4,9972,20260,9084,18240,7296,14490,5331,10400,3701,7252,1991,4560,898,3671
1615,2,3,7709,15170,6985,13600,5567,10710,4077,7693,2871,5508,1581,3600,737.5,2993
1615,2,4,9002,20370,8184,18290,6561,14430,4807,10300,3352,7179,1822,4447,828.3,3516
1616,1,3,2771,10630,2505,9575,2019,7565,1501,5509,1086,3943,700,2712,510.2,2521
1616,1,4,3260,13960,2958,12730,2413,10340,1826,7659,1352,5404,944.7,3414,741.4,2856
1616,2,3,2568,10820,2342,9717,1887,7695,1395,5651,1001,3971,643.6,2586,487.8,2308
1616,2,4,3080,14340,2824,12970,2296,10480,1718,7778,1250,5396,877.5,3234,733.6,2617
1617,1,3,6159,15910,5581,14280,4455,11180,3258,8137,2301,5993,1296,4028,701.4,3385
1617,1,4,7111,20160,6455,18260,5178,14510,3798,10650,2671,7686,1502,4901,835.4,3876
1617,2,3,3837,12770,3447,11300,2688,8754,1975,6350,1464,4845,918.9,3465,610.7,3102
1617,2,4,4415,15900,3985,14240,3134,11350,2315,8353,1701,6164,1073,4109,740.1,3521
1618,1,3,2378,10840,2178,9922,1794,8091,1312,5910,870.1,3864,457.3,2055,243.9,1405
1618,1,4,2770,12990,2540,11920,2098,9780,1540,7181,1025,4686,560.6,2453,357.6,1577
1618,2,3,2941,10150,2708,9282,2240,7592,1637,5533,1072,3654,533.9,1930,216.7,1228
1618,2,4,3470,12090,3198,11080,2650,9110,1938,6671,1269,4398,639.9,2295,306.9,1366
1619,1,3,5323,14620,4811,13220,3830,10530,2807,7667,1998,5461,1133,3542,607.6,2805
1619,1,4,6235,19000,5651,17250,4521,13880,3323,10160,2353,7164,1333,4453,734.8,3235
1619,2,3,4396,14690,3972,13220,3148,10580,2301,7750,1654,5555,981.1,3600,593.2,2844
1619,2,4,5141,18920,4663,17140,3725,13910,2732,10270,1946,7277,1158,4509,717.3,3277
1620,1,3,2451,8638,2242,7798,1830,6214,1346,4445,913.1,3042,504.6,1980,304,1863
1620,1,4,2896,10510,2655,9545,2181,7717,1614,5580,1102,3794,638.5,2413,434.8,2130
1620,2,3,2665,8222,2445,7440,2006,5931,1471,4246,981.8,2890,522,1795,270.7,1605
1620,2,4,3079,9925,2828,9008,2325,7247,1709,5210,1146,3540,631.8,2161,383.3,1820
