RunNumber,Turbine,m,RootMxb1,RootMyb1,Spn1MLxb1,Spn1MLyb1,Spn2MLxb1,Spn2MLyb1,Spn3MLxb1,Spn3MLyb1,Spn4MLxb1,Spn4MLyb1,Spn5MLxb1,Spn5MLyb1,Spn6MLxb1,Spn6MLyb1
1345,1,12,6767,5919,5246,5611,3104,3780,1419,2025,488.3,843.1,79.45,173.8,1.212,3.135
1345,1,13,6859,6135,5311,5810,3143,3916,1439,2097,496.5,871.2,81.08,179,1.239,3.233
1345,2,9,6434,5109,4961,5126,2927,3421,1337,1806,455,732,72.71,148.1,1.087,2.641
1345,2,10,6572,5437,5063,5437,2988,3634,1366,1920,465.3,777.3,74.53,156.7,1.116,2.791
1345,2,11,6689,5729,5149,5717,3040,3825,1390,2021,474.3,817.6,76.13,164.4,1.142,2.925
1345,2,12,6790,5990,5223,5969,3084,3996,1411,2112,482.1,853.6,77.56,171.4,1.166,3.046
1345,2,13,6878,6224,5287,6196,3123,4149,1430,2193,489,885.8,78.85,177.6,1.187,3.154
1346,1,9,5733,2276,4593,2353,2677,1514,1178,792.8,378.7,350.5,56.7,77.6,0.8015,1.336
1346,1,10,5869,2418,4702,2466,2741,1595,1206,837.9,387.8,371.6,58.1,81.9,0.8221,1.406
1346,1,11,5982,2547,4793,2571,2794,1669,1230,879,395.4,390.8,59.28,85.84,0.8397,1.47
1346,1,12,6079,2664,4871,2667,2839,1736,1250,916.3,402,408.2,60.3,89.45,0.855,1.53
1346,1,13,6162,2770,4938,2756,2878,1798,1267,950.1,407.6,423.8,61.19,92.73,0.8684,1.585
1346,2,9,5708,2116,4569,2253,2655,1424,1170,747.4,375.3,319.8,55.93,71.35,0.786,1.235
1346,2,10,5843,2239,4678,2368,2718,1504,1198,791.7,384.3,338.7,57.31,75.04,0.8059,1.293
1346,2,11,5957,2352,4768,2474,2771,1577,1221,832.1,391.8,355.9,58.48,78.45,0.8227,1.348
1346,2,12,6054,2454,4845,2572,2816,1643,1241,868.6,398.3,371.5,59.48,81.59,0.8372,1.398
1346,2,13,6137,2546,4912,2662,2854,1704,1258,901.6,403.8,385.7,60.36,84.45,0.8499,1.445
1347,1,9,6557,7578,4928,7130,2957,4994,1379,2863,482.2,1243,80.07,262.4,1.243,4.833
1347,1,10,6708,7995,5038,7512,3025,5282,1413,3040,497.1,1320,83.33,278.7,1.296,5.137
1347,1,11,6842,8373,5133,7858,3085,5542,1443,3199,511.2,1390,86.46,293.4,1.347,5.41
1347,1,12,6964,8716,5218,8174,3138,5779,1471,3342,524.6,1453,89.45,306.6,1.395,5.655
1347,1,13,7077,9026,5293,8461,3185,5993,1496,3471,537.5,1509,92.29,318.4,1.44,5.876
1347,2,9,6570,7422,4979,7205,2979,4944,1380,2721,480.6,1195,79.11,252.5,1.223,4.517
1347,2,10,6720,7818,5086,7608,3044,5226,1412,2880,494.5,1268,82.13,267.9,1.273,4.786
1347,2,11,6853,8175,5179,7973,3100,5481,1440,3023,507.5,1334,85.02,281.7,1.32,5.027
1347,2,12,6974,8498,5260,8304,3150,5711,1466,3152,519.7,1393,87.76,294.1,1.365,5.245
1347,2,13,7084,8791,5332,8604,3194,5920,1489,3269,531.3,1447,90.36,305.3,1.407,5.442
1348,1,9,6283,4243,4909,4143,2891,2850,1304,1605,438.1,688.1,69.65,147.2,1.031,2.535
1348,1,10,6413,4466,5009,4324,2950,2985,1331,1687,447.7,722.9,71.31,154.5,1.057,2.664
1348,1,11,6523,4673,5092,4493,3000,3111,1354,1764,455.8,755.3,72.76,161.2,1.08,2.783
1348,1,12,6617,4864,5164,4651,3042,3229,1374,1835,462.8,785.3,74.03,167.5,1.1,2.893
1348,1,13,6698,5039,5225,4799,3079,3339,1391,1900,469,813.1,75.16,173.3,1.118,2.995
1348,2,9,6207,3535,4875,3478,2877,2367,1308,1344,437.5,605.5,68.55,128.3,0.9884,2.206
1348,2,10,6345,3735,4983,3630,2941,2479,1338,1414,448,640.9,70.28,135.8,1.014,2.341
1348,2,11,6461,3919,5073,3771,2995,2583,1364,1480,457,673.7,71.77,142.7,1.036,2.465
1348,2,12,6561,4088,5150,3903,3042,2681,1385,1540,464.8,703.7,73.08,149,1.055,2.578
1348,2,13,6647,4242,5217,4025,3082,2772,1405,1596,471.8,731.2,74.25,154.8,1.072,2.681
1349,1,9,6428,5683,4986,5261,2945,3635,1349,2008,456.4,861.8,73.45,188.8,1.114,3.426
1349,1,10,6566,6030,5085,5543,3005,3841,1378,2128,468,912.9,75.9,199.9,1.152,3.626
1349,1,11,6686,6342,5169,5796,3056,4025,1403,2235,478.3,958.1,78.19,209.9,1.187,3.804
1349,1,12,6792,6623,5241,6023,3100,4189,1425,2331,487.6,998.2,80.36,218.7,1.22,3.961
1349,1,13,6886,6877,5305,6228,3139,4336,1445,2417,496.3,1034,82.41,226.6,1.25,4.102
1349,2,9,6308,4995,4962,4908,2919,3328,1318,1809,443.1,774.3,71.26,159.7,1.085,2.912
1349,2,10,6444,5263,5061,5175,2978,3514,1346,1915,454.1,819.2,73.45,168.2,1.122,3.069
1349,2,11,6560,5502,5145,5415,3028,3681,1370,2009,463.9,859.1,75.45,175.9,1.155,3.21
1349,2,12,6663,5715,5217,5632,3071,3831,1392,2093,472.6,894.8,77.31,182.9,1.186,3.336
1349,2,13,6754,5906,5280,5827,3109,3966,1410,2169,480.6,926.6,79.03,189.1,1.215,3.45
1350,1,9,5921,2413,4660,2598,2726,1727,1219,952.3,397.4,406,60.22,85.93,0.8569,1.386
1350,1,10,6056,2512,4765,2689,2787,1791,1247,988.4,406.6,420.9,61.65,88.77,0.8776,1.432
1350,1,11,6169,2602,4853,2769,2839,1850,1270,1021,414.4,434.3,62.87,91.31,0.8952,1.472
1350,1,12,6266,2685,4928,2842,2883,1903,1290,1051,421,446.4,63.92,93.59,0.9103,1.509
1350,1,13,6349,2762,4992,2909,2921,1952,1307,1079,426.7,457.6,64.83,95.66,0.9235,1.542
1350,2,9,5778,2129,4586,2305,2670,1508,1183,841.9,381.7,357.2,57.12,75.42,0.8033,1.215
1350,2,10,5913,2217,4693,2387,2732,1564,1210,874.1,390.7,370.4,58.49,77.97,0.8229,1.258
1350,2,11,6025,2298,4782,2460,2784,1615,1233,903.1,398.2,382.3,59.65,80.24,0.8395,1.297
1350,2,12,6121,2371,4858,2527,2828,1661,1253,929.4,404.6,393,60.65,82.3,0.8538,1.333
1350,2,13,6203,2439,4923,2588,2866,1703,1269,953.5,410.1,402.9,61.52,84.17,0.8663,1.366
1351,1,9,6297,4177,4966,4202,2928,2781,1321,1486,439.2,630.7,69.07,133.1,1.044,2.483
1351,1,10,6428,4371,5063,4393,2986,2916,1348,1565,449.3,665.2,70.94,139.5,1.073,2.6
1351,1,11,6540,4546,5145,4565,3035,3038,1372,1636,458.1,696.9,72.6,145.2,1.1,2.707
1351,1,12,6638,4705,5216,4722,3078,3149,1393,1702,466,726,74.1,150.3,1.124,2.804
1351,1,13,6725,4849,5278,4865,3115,3251,1411,1763,473.1,752.9,75.47,155.1,1.146,2.894
1351,2,9,6261,4051,4979,3894,2925,2603,1317,1424,438.7,589.8,69.07,126.5,1.041,2.362
1351,2,10,6392,4259,5077,4081,2983,2735,1345,1499,449.3,621.2,71.1,132.7,1.073,2.472
1351,2,11,6504,4447,5159,4249,3033,2852,1370,1566,458.7,649.2,72.93,138.3,1.102,2.57
1351,2,12,6602,4617,5230,4400,3076,2957,1392,1626,467.2,674.2,74.62,143.2,1.128,2.658
1351,2,13,6689,4773,5291,4537,3114,3051,1411,1680,475,696.7,76.18,147.7,1.153,2.737
1352,1,9,5897,2493,4693,2664,2740,1726,1224,908.7,399.3,383.4,60.51,82.37,0.8604,1.387
1352,1,10,6033,2638,4800,2805,2803,1821,1252,958,408.8,404.8,61.99,86.74,0.8819,1.454
1352,1,11,6147,2768,4891,2934,2856,1906,1276,1003,416.8,424.3,63.25,90.78,0.9003,1.517
1352,1,12,6245,2887,4967,3052,2901,1984,1296,1043,423.7,441.9,64.34,94.5,0.9162,1.575
1352,1,13,6328,2993,5033,3159,2940,2054,1314,1079,429.7,458,65.31,97.92,0.9303,1.628
1352,2,9,5827,2063,4620,2359,2696,1489,1196,789.5,387.8,330.6,58.2,72.7,0.8224,1.209
1352,2,10,5962,2184,4726,2484,2758,1571,1223,832.5,396.8,348.8,59.59,76.74,0.8425,1.271
1352,2,11,6075,2295,4815,2598,2810,1646,1247,871.2,404.5,365.1,60.77,80.4,0.8594,1.327
1352,2,12,6171,2395,4890,2703,2854,1715,1266,905.9,411,379.7,61.78,83.71,0.874,1.378
1352,2,13,6254,2486,4955,2798,2892,1777,1283,937.2,416.6,392.8,62.66,86.69,0.8867,1.424
1353,1,9,6703,6089,5179,6032,3132,4109,1457,2250,497.7,954.1,80.14,192.6,1.227,3.569
1353,1,10,6850,6404,5296,6339,3209,4327,1495,2375,511.5,1009,82.73,203.2,1.268,3.767
1353,1,11,6979,6687,5400,6616,3278,4523,1529,2488,524,1058,85.11,212.7,1.307,3.946
1353,1,12,7093,6942,5492,6866,3340,4698,1560,2589,535.3,1102,87.32,221.1,1.343,4.106
1353,1,13,7196,7172,5575,7092,3398,4857,1589,2680,545.7,1142,89.39,228.8,1.377,4.251
1353,2,9,6639,5765,5039,5725,3005,3908,1391,2129,475.2,891,76.17,183.1,1.167,3.294
1353,2,10,6788,6068,5142,6012,3070,4113,1423,2243,488.2,938.4,78.63,192.6,1.206,3.46
1353,2,11,6919,6341,5230,6269,3126,4297,1452,2344,500.1,980.1,80.93,201.1,1.242,3.607
1353,2,12,7037,6588,5307,6500,3175,4462,1478,2434,511.3,1017,83.09,208.6,1.275,3.738
1353,2,13,7143,6811,5376,6709,3220,4610,1502,2515,521.8,1050,85.12,215.2,1.306,3.854
1354,1,9,6167,4278,4891,4202,2889,2797,1309,1498,440.8,623.4,69.71,129.8,1.007,2.27
1354,1,10,6313,4529,5004,4432,2957,2957,1341,1586,452.8,660.2,71.81,137.3,1.037,2.4
1354,1,11,6438,4758,5100,4640,3016,3101,1369,1666,463.2,693.6,73.68,144.2,1.064,2.52
1354,1,12,6546,4966,5183,4828,3066,3232,1393,1738,472.5,723.8,75.35,150.4,1.089,2.628
1354,1,13,6641,5155,5255,4999,3111,3350,1415,1804,480.8,751.3,76.86,156.1,1.11,2.726
1354,2,9,6024,3605,4767,3575,2799,2317,1258,1238,419,518.7,64.77,109.2,0.9331,1.904
1354,2,10,6167,3824,4875,3779,2863,2451,1288,1309,430.1,548.2,66.62,114.8,0.9598,2.001
1354,2,11,6289,4024,4966,3963,2918,2574,1314,1374,439.7,574.8,68.25,120,0.9834,2.091
1354,2,12,6394,4206,5043,4130,2964,2685,1336,1432,448.3,599,69.72,124.7,1.004,2.172
1354,2,13,6487,4371,5110,4281,3005,2786,1356,1485,455.9,620.9,71.04,129,1.023,2.247
1355,1,9,6550,5629,5042,5600,2975,3751,1369,2034,473.7,867.2,78.04,175.6,1.183,3.148
1355,1,10,6696,5903,5144,5864,3037,3929,1400,2132,486,909.7,80.45,184,1.22,3.302
1355,1,11,6822,6149,5230,6101,3090,4089,1426,2219,497,947.8,82.63,191.6,1.254,3.441
1355,1,12,6934,6371,5305,6314,3135,4233,1450,2298,506.9,982,84.64,198.5,1.285,3.566
1355,1,13,7034,6572,5370,6505,3175,4362,1470,2369,516,1013,86.51,204.7,1.314,3.68
1355,2,9,6362,5245,4988,5086,2938,3441,1336,1874,453.3,795.6,72.99,169,1.095,3.059
1355,2,10,6498,5526,5090,5365,2999,3632,1365,1975,464.7,836.9,75.08,177.9,1.128,3.225
1355,2,11,6615,5780,5175,5620,3051,3806,1390,2066,474.7,874,76.97,186,1.157,3.373
1355,2,12,6717,6009,5249,5853,3096,3963,1412,2149,483.8,907.2,78.68,193.1,1.184,3.506
1355,2,13,6807,6218,5314,6066,3136,4107,1432,2224,492,937.1,80.25,199.6,1.209,3.626
1356,1,9,5678,2036,4569,2142,2651,1348,1166,730.7,373.2,318.3,55.32,68.55,0.7724,1.185
1356,1,10,5813,2124,4678,2240,2714,1412,1194,764.3,382.1,332.4,56.66,71.36,0.7912,1.23
1356,1,11,5926,2205,4768,2332,2766,1471,1217,795.1,389.5,345.3,57.78,73.98,0.8069,1.272
1356,1,12,6022,2280,4846,2418,2811,1526,1237,823.5,395.9,357.1,58.73,76.42,0.8204,1.312
1356,1,13,6105,2349,4912,2500,2850,1577,1254,849.8,401.3,367.9,59.56,78.72,0.8321,1.349
1356,2,9,5683,1963,4566,2072,2656,1313,1165,702.2,372.4,306,55.23,68.06,0.7708,1.181
1356,2,10,5818,2046,4674,2164,2720,1375,1193,733.6,381.3,318.9,56.56,70.65,0.7896,1.227
1356,2,11,5932,2121,4765,2252,2773,1432,1216,762.7,388.7,330.8,57.68,72.97,0.8054,1.269
1356,2,12,6029,2190,4843,2335,2818,1487,1236,789.9,395.1,341.9,58.64,75.07,0.8189,1.307
1356,2,13,6112,2254,4909,2414,2856,1538,1253,815.3,400.5,352.1,59.46,76.98,0.8307,1.342
1357,1,9,6472,7375,5077,6821,3094,4698,1465,2589,507.4,1155,81.71,246.3,1.245,4.685
1357,1,10,6610,7792,5198,7197,3171,4979,1502,2759,520.8,1237,83.98,262.9,1.28,4.993
1357,1,11,6729,8174,5304,7540,3239,5235,1535,2914,532.7,1310,86,277.9,1.311,5.274
1357,1,12,6833,8523,5399,7853,3299,5468,1565,3056,543.5,1377,87.83,291.6,1.34,5.528
1357,1,13,6926,8843,5484,8139,3354,5680,1592,3185,553.3,1437,89.51,303.9,1.366,5.759
1357,2,9,6424,6812,5025,6387,3045,4375,1437,2393,495.6,1062,79.17,225.4,1.203,4.311
1357,2,10,6559,7162,5143,6707,3118,4613,1472,2539,508.4,1133,81.28,240.1,1.235,4.586
1357,2,11,6675,7479,5246,6997,3183,4828,1504,2671,519.6,1198,83.15,253.5,1.264,4.837
1357,2,12,6777,7768,5338,7260,3241,5023,1532,2793,529.7,1257,84.83,265.7,1.29,5.066
1357,2,13,6867,8033,5421,7500,3292,5201,1558,2903,538.9,1310,86.37,276.7,1.313,5.273
1358,1,9,6269,4047,4895,4269,2875,2810,1302,1446,434.5,577.7,68.55,116.4,1.016,2.091
1358,1,10,6402,4322,4995,4551,2934,3003,1330,1545,444.5,615.5,70.33,123.4,1.043,2.22
1358,1,11,6513,4573,5079,4810,2984,3178,1353,1636,453.2,650.2,71.89,129.8,1.067,2.339
1358,1,12,6610,4801,5151,5047,3026,3337,1374,1718,460.8,681.8,73.28,135.7,1.088,2.448
1358,1,13,6693,5008,5213,5261,3063,3482,1391,1793,467.6,710.6,74.54,141.2,1.108,2.549
1358,2,9,6152,3386,4855,3630,2854,2367,1284,1220,424.6,512.9,65.7,106.6,0.9539,1.863
1358,2,10,6286,3605,4959,3866,2916,2528,1312,1302,434.4,547.4,67.34,113.3,0.9789,1.979
1358,2,11,6399,3806,5046,4084,2968,2675,1336,1376,442.7,578.5,68.76,119.5,1.001,2.086
1358,2,12,6496,3987,5121,4283,3012,2809,1357,1444,449.9,606.5,70,125,1.02,2.185
1358,2,13,6580,4153,5185,4464,3051,2930,1375,1504,456.2,631.8,71.11,130.1,1.038,2.274
1359,1,9,6370,5764,5030,5495,2988,3739,1359,2060,458.7,913.7,73.44,190.7,1.133,3.498
1359,1,10,6503,6067,5133,5767,3051,3934,1389,2172,469.8,964.4,75.59,201,1.17,3.688
1359,1,11,6618,6337,5222,6008,3105,4107,1414,2272,479.7,1009,77.55,210,1.203,3.855
1359,1,12,6718,6580,5300,6225,3153,4262,1437,2361,488.6,1049,79.36,218,1.234,4.004
1359,1,13,6808,6800,5368,6419,3195,4401,1457,2442,496.7,1085,81.04,225.1,1.262,4.138
1359,2,9,6333,5321,5022,5230,2968,3514,1346,1929,452.7,859.2,72.8,184,1.123,3.337
1359,2,10,6467,5580,5125,5492,3031,3692,1376,2032,464,908.2,74.99,194.2,1.16,3.515
1359,2,11,6582,5811,5214,5727,3085,3850,1402,2125,474,952.1,76.98,203.1,1.193,3.673
1359,2,12,6683,6020,5291,5940,3133,3993,1425,2208,483.1,991.6,78.8,211.2,1.223,3.814
1359,2,13,6773,6209,5360,6133,3176,4122,1446,2285,491.4,1027,80.48,218.4,1.25,3.94
1360,1,9,6072,3173,4807,3355,2828,2163,1273,1091,420.4,434.4,65.08,93.51,0.9361,1.647
1360,1,10,6210,3392,4915,3572,2892,2302,1302,1156,430.5,455.8,66.73,98.37,0.9607,1.739
1360,1,11,6326,3591,5005,3772,2946,2430,1327,1215,439,475.7,68.15,103,0.9821,1.826
1360,1,12,6426,3771,5082,3956,2991,2547,1348,1270,446.4,494.2,69.39,107.3,1.001,1.907
1360,1,13,6512,3933,5148,4122,3031,2654,1366,1321,453,511.4,70.49,111.3,1.018,1.983
1360,2,9,6024,2620,4747,2864,2790,1842,1253,957,412.6,386.8,63.3,80.09,0.9078,1.368
1360,2,10,6164,2780,4855,3025,2854,1944,1282,1007,422.5,405.4,64.87,83.39,0.9312,1.425
1360,2,11,6281,2928,4946,3175,2908,2039,1306,1053,430.8,422.4,66.22,86.43,0.9514,1.479
1360,2,12,6381,3064,5024,3316,2954,2128,1327,1095,438,438.2,67.39,89.23,0.9691,1.53
1360,2,13,6468,3189,5091,3445,2994,2209,1346,1134,444.4,452.8,68.42,91.83,0.985,1.578
1361,1,9,6399,6528,4957,6317,2959,4352,1363,2370,463.3,1011,75.04,213.2,1.143,3.835
1361,1,10,6539,6895,5064,6680,3024,4617,1394,2521,475.3,1077,77.66,226.5,1.186,4.062
1361,1,11,6662,7229,5156,7011,3081,4858,1421,2656,486,1136,80.15,238.4,1.227,4.265
1361,1,12,6771,7532,5236,7313,3131,5075,1445,2779,495.8,1189,82.54,249.2,1.266,4.449
1361,1,13,6871,7808,5307,7587,3176,5272,1467,2890,504.9,1237,84.82,258.8,1.304,4.614
1361,2,9,6340,6331,4897,6155,2913,4186,1328,2316,450.3,975.6,72.99,208.1,1.12,3.734
1361,2,10,6473,6666,4997,6502,2974,4430,1357,2455,461.5,1034,75.51,221,1.162,3.958
1361,2,11,6587,6969,5083,6818,3027,4651,1381,2579,471.5,1086,77.92,232.6,1.203,4.162
1361,2,12,6687,7244,5158,7107,3072,4853,1403,2692,480.7,1133,80.24,243,1.243,4.347
1361,2,13,6777,7495,5223,7370,3113,5036,1422,2794,489.3,1176,82.47,252.4,1.28,4.515
1362,1,9,6081,2584,4818,2882,2838,1865,1276,964.6,420.5,389.6,64.26,80.54,0.923,1.377
1362,1,10,6217,2727,4923,3027,2901,1963,1305,1018,430.3,410.4,65.84,84.44,0.9463,1.44
1362,1,11,6331,2856,5012,3158,2954,2052,1329,1065,438.7,429.5,67.21,88,0.9666,1.497
1362,1,12,6430,2974,5088,3276,2999,2131,1350,1108,445.9,446.8,68.42,91.25,0.9846,1.549
1362,1,13,6515,3081,5154,3382,3038,2202,1368,1147,452.3,462.7,69.49,94.21,1.001,1.596
1362,2,9,5927,2366,4744,2547,2780,1639,1240,840.6,402.1,343.2,60.59,71.08,0.8589,1.209
1362,2,10,6062,2501,4850,2681,2843,1729,1268,885.7,411.6,361,62.09,74.46,0.8805,1.263
1362,2,11,6175,2623,4939,2801,2895,1808,1292,926.2,419.6,377.2,63.38,77.56,0.8989,1.313
1362,2,12,6272,2732,5014,2909,2940,1880,1312,962.7,426.6,392.1,64.5,80.42,0.9151,1.36
1362,2,13,6356,2831,5079,3006,2979,1944,1330,995.7,432.6,405.7,65.48,83.04,0.9293,1.404
1363,1,9,6315,4623,4975,4627,2932,3104,1324,1690,444.9,719.8,70.77,145.1,1.07,2.56
1363,1,10,6448,4876,5073,4876,2991,3274,1353,1786,455.6,762.9,72.71,152.7,1.1,2.686
1363,1,11,6563,5107,5157,5100,3042,3428,1377,1873,464.9,801.9,74.44,159.6,1.128,2.801
1363,1,12,6664,5317,5229,5303,3087,3566,1398,1952,473.2,837.1,76,165.9,1.153,2.906
1363,1,13,6753,5508,5292,5486,3125,3691,1418,2023,480.8,869,77.42,171.6,1.175,3.001
1363,2,9,6372,4495,4979,4502,2939,2931,1336,1512,449.7,632.4,71.2,130.5,1.063,2.403
1363,2,10,6505,4766,5079,4739,2999,3088,1364,1594,459.9,668.1,72.92,137.3,1.09,2.532
1363,2,11,6618,5012,5164,4953,3050,3229,1388,1668,468.6,700.5,74.42,143.5,1.114,2.65
1363,2,12,6716,5236,5236,5148,3093,3358,1409,1735,476.2,730,75.75,149.1,1.135,2.758
1363,2,13,6801,5441,5298,5326,3131,3475,1427,1796,483,756.8,76.94,154.3,1.154,2.856
1364,1,9,5781,2280,4611,2568,2683,1650,1191,845.3,384.8,352.7,57.99,74.75,0.8203,1.275
1364,1,10,5918,2384,4720,2672,2747,1721,1219,882.5,394.1,368.6,59.45,78.09,0.8413,1.329
1364,1,11,6034,2479,4811,2765,2800,1784,1243,916.2,401.9,383.2,60.68,81.21,0.8593,1.379
1364,1,12,6133,2566,4889,2849,2845,1842,1263,947,408.7,396.6,61.75,84.12,0.8748,1.426
1364,1,13,6218,2644,4956,2924,2885,1894,1280,975.1,414.5,408.9,62.68,86.83,0.8885,1.469
1364,2,9,5760,2193,4592,2480,2677,1588,1184,821.7,381,338.5,57.11,69.18,0.8049,1.161
1364,2,10,5898,2309,4701,2588,2741,1664,1212,863.7,390.2,354.9,58.54,72.16,0.8255,1.208
1364,2,11,6013,2416,4793,2686,2794,1733,1235,902.2,397.9,369.9,59.76,74.95,0.8431,1.253
1364,2,12,6111,2513,4871,2775,2840,1796,1256,937.6,404.5,383.6,60.81,77.55,0.8584,1.295
1364,2,13,6196,2601,4938,2856,2879,1853,1273,970,410.2,396.1,61.72,79.98,0.8719,1.336
1365,1,9,6442,7490,5075,6493,3063,4400,1420,2287,481,1023,75.54,215.9,1.149,3.824
1365,1,10,6574,8000,5191,6888,3133,4680,1453,2436,492.2,1093,77.5,229.9,1.181,4.048
1365,1,11,6687,8455,5292,7246,3195,4933,1482,2570,502,1155,79.27,242.7,1.211,4.255
1365,1,12,6787,8861,5382,7571,3250,5160,1507,2691,510.8,1211,80.9,254.1,1.239,4.445
1365,1,13,6874,9224,5464,7864,3299,5365,1530,2799,518.6,1261,82.42,264.4,1.265,4.618
1365,2,9,6488,6822,5050,6118,3047,4224,1415,2373,482.4,1059,76.53,224.2,1.17,4.004
1365,2,10,6624,7254,5159,6464,3115,4485,1447,2532,493.8,1132,78.64,239.2,1.206,4.256
1365,2,11,6740,7643,5254,6778,3173,4721,1474,2674,503.9,1197,80.58,252.7,1.24,4.486
1365,2,12,6842,7993,5337,7062,3224,4933,1498,2801,513,1255,82.37,264.8,1.271,4.693
1365,2,13,6933,8308,5411,7319,3271,5125,1520,2915,521.2,1307,84.06,275.7,1.302,4.88
1366,1,9,6221,3799,4909,4000,2880,2605,1294,1342,430.7,538,67.07,108,0.9945,1.997
1366,1,10,6352,4024,5007,4241,2938,2763,1322,1422,440.8,568.6,68.82,113.4,1.022,2.099
1366,1,11,6464,4230,5089,4461,2987,2907,1345,1495,449.7,596.3,70.38,118.4,1.047,2.192
1366,1,12,6561,4417,5159,4663,3029,3038,1366,1561,457.5,621.3,71.8,122.9,1.07,2.277
1366,1,13,6646,4587,5220,4847,3066,3158,1384,1620,464.6,643.9,73.09,127,1.091,2.354
1366,2,9,6032,3383,4839,3402,2834,2215,1267,1146,414.9,471.2,63.87,98.86,0.9305,1.798
1366,2,10,6161,3575,4940,3608,2894,2350,1294,1211,424.5,497.2,65.51,104,0.9559,1.897
1366,2,11,6271,3750,5024,3796,2944,2472,1318,1271,432.9,520.8,66.94,108.7,0.9786,1.989
1366,2,12,6364,3908,5096,3966,2987,2582,1338,1324,440.1,542,68.21,113,0.999,2.074
1366,2,13,6446,4053,5158,4122,3025,2683,1356,1373,446.5,561.2,69.36,116.9,1.018,2.152
1367,1,9,6521,5424,5040,5418,2988,3667,1367,1967,468.8,818.2,75.98,168.5,1.149,3.03
1367,1,10,6659,5698,5141,5683,3050,3849,1397,2066,480.6,859.6,78.2,177,1.185,3.183
1367,1,11,6779,5945,5227,5920,3103,4012,1423,2153,491.2,896.5,80.17,184.5,1.216,3.319
1367,1,12,6883,6167,5301,6132,3150,4158,1447,2232,500.7,929.5,81.96,191.3,1.245,3.442
1367,1,13,6977,6368,5367,6324,3192,4290,1468,2303,509.3,959.2,83.59,197.5,1.271,3.552
1367,2,9,6327,4894,5019,4814,2957,3199,1332,1710,445.1,713.7,70.93,152.3,1.07,2.714
1367,2,10,6457,5144,5117,5062,3016,3361,1360,1798,455.2,750,72.76,159.9,1.1,2.847
1367,2,11,6569,5367,5200,5284,3067,3506,1384,1877,464,782.7,74.37,166.8,1.126,2.967
1367,2,12,6665,5567,5272,5483,3110,3637,1404,1948,471.7,812.3,75.81,173,1.15,3.076
1367,2,13,6750,5747,5334,5662,3148,3754,1422,2013,478.6,839.2,77.12,178.6,1.172,3.174
1368,1,9,5836,2278,4654,2612,2718,1690,1208,886.7,392.4,356.4,59.15,73.05,0.8346,1.259
1368,1,10,5972,2414,4762,2738,2782,1782,1236,939.5,401.8,376.5,60.6,76.49,0.8553,1.314
1368,1,11,6086,2541,4853,2854,2835,1866,1260,988.3,409.7,395.2,61.83,79.72,0.8729,1.365
1368,1,12,6184,2658,4930,2961,2880,1944,1281,1033,416.5,412.5,62.89,82.75,0.8882,1.413
1368,1,13,6268,2765,4996,3060,2919,2016,1298,1074,422.5,428.5,63.82,85.58,0.9016,1.458
