Run,Turbine,Seed,meanU,Ti,alpha,HFlowAng,distBetweenWTG
1788,1,1,8.5218306,21.2080002,0.192,-2.787,11
1788,2,1,8.029314,20.0215225,0.192,-2.787,11
1789,1,1,10.4050636,16.4099998,0.208,0.489,11
1789,2,1,9.3054562,17.3186035,0.208,0.489,11
1790,1,1,5.1334543,23.3260002,-0.112,-2.065,11
1790,2,1,4.7989917,21.7333508,-0.112,-2.065,11
1791,1,1,17.0352879,13.2229996,0.163,-0.792,11
1791,2,1,16.4319477,13.9328032,0.163,-0.792,11
1792,1,1,9.5046387,19.3279991,-0.039,1.221,11
1792,2,1,8.6696997,19.2779236,-0.039,1.221,11
1793,1,1,12.5989552,14.6689997,0.091,0.221,11
1793,2,1,11.4901104,15.6373901,0.091,0.221,11
1794,1,1,6.2853675,21.0990009,0.102,0.285,11
1794,2,1,5.7584391,20.5004158,0.102,0.285,11
1795,1,1,14.835824,15.3079996,0.046,-0.542,11
1795,2,1,14.1120367,15.3636284,0.046,-0.542,11
1796,1,1,7.7213063,18.7169991,0.104,-1.821,11
1796,2,1,7.069067,18.4955883,0.104,-1.821,11
1797,1,1,11.0798874,18.7199993,0.107,-0.292,11
1797,2,1,10.2407522,18.3799953,0.107,-0.292,11
1798,1,1,4.2651501,26.4200001,-0.571,-4.967,11
1798,2,1,4.0865822,27.283123,-0.571,-4.967,11
1799,1,1,20.3701172,13.9980001,0.135,0.049,11
1799,2,1,20.0616264,14.0842485,0.135,0.049,11
1800,1,1,8.9236984,21.7800007,0.228,-1.564,11
1800,2,1,8.2862158,20.7441959,0.228,-1.564,11
1801,1,1,13.3786087,14.5019999,0.231,-1.659,11
1801,2,1,12.4565811,15.3097954,0.231,-1.659,11
1802,1,1,7.2908263,21.5380001,0.162,1.526,11
1802,2,1,6.7692156,20.4824581,0.162,1.526,11
1803,1,1,14.8775873,16.507,0.159,0.448,11
1803,2,1,14.1951532,16.3002434,0.159,0.448,11
1804,1,1,7.9271636,19.0429993,0.062,-0.186,11
1804,2,1,7.2200999,19.2504807,0.062,-0.186,11
1805,1,1,10.2126408,18.0429993,0.146,-3.711,11
1805,2,1,9.3787155,18.0004177,0.146,-3.711,11
1806,1,1,5.3079791,19.6940002,-0.041,-1.08,11
1806,2,1,4.8706789,19.5491047,-0.041,-1.08,11
1807,1,1,18.0980854,15.9119997,0.141,-0.654,11
1807,2,1,17.712534,15.5239019,0.141,-0.654,11
1808,1,1,9.8228579,17.5799999,0.099,1.148,11
1808,2,1,8.8799553,17.8586025,0.099,1.148,11
1809,1,1,11.8701763,16.4440002,0.215,-0.691,11
1809,2,1,10.8317881,16.9168339,0.215,-0.691,11
1810,1,1,5.9305825,15.415,-0.041,-3.988,11
1810,2,1,5.3896279,16.1173916,-0.041,-3.988,11
1811,1,1,13.8720102,18.177,0.104,-1.81,11
1811,2,1,13.2521982,17.3778839,0.104,-1.81,11
1812,1,1,7.2575164,16.2280006,0.047,-2.892,11
1812,2,1,6.6352,16.727356,0.047,-2.892,11
1813,1,1,11.5565538,17.4909992,0.137,1.249,11
1813,2,1,10.6526728,17.536356,0.137,1.249,11
1814,1,1,4.4736757,25.0540009,-0.106,3.967,11
1814,2,1,4.2589674,22.6539516,-0.106,3.967,11
1815,1,1,21.8964424,15.3920002,0.138,-0.577,11
1815,2,1,21.645895,14.9879513,0.138,-0.577,11
1816,1,1,8.8454037,20.2689991,0.023,-1.275,11
1816,2,1,8.1183739,19.8746014,0.023,-1.275,11
1817,1,1,12.6906185,18.6569996,0.084,0.252,11
1817,2,1,11.8613653,18.0348129,0.084,0.252,11
1818,1,1,6.6417212,23.4799995,0.002,-0.975,11
1818,2,1,6.2763376,21.656208,0.002,-0.975,11
1819,1,1,15.6281519,12.8470001,0.182,-1.404,11
1819,2,1,14.9351921,13.7897081,0.182,-1.404,11
1820,1,1,8.3374681,24.2189999,0.258,2.14,11
1820,2,1,7.8377967,22.3168926,0.258,2.14,11
1821,1,1,10.73946,14.4350004,0.128,-0.227,11
1821,2,1,9.5215883,16.0203724,0.128,-0.227,11
1822,1,1,5.1535287,22.6679993,0.295,-1.722,11
1822,2,1,4.7907543,21.5689182,0.295,-1.722,11
1823,1,1,16.3872967,14.9510002,0.223,-0.434,11
1823,2,1,15.7959223,15.0277576,0.223,-0.434,11
1824,1,1,9.7122164,17.2019997,0.193,1.041,11
1824,2,1,8.7326965,17.7137985,0.193,1.041,11
1825,1,1,12.25317,17.2910004,0.132,-2.261,11
1825,2,1,11.3741798,17.2254314,0.132,-2.261,11
1826,1,1,6.043252,19.3029995,0.177,1.42,11
1826,2,1,5.5214024,19.3727341,0.177,1.42,11
1827,1,1,14.3250523,17.1709995,0.265,-2.257,11
1827,2,1,13.6921988,16.6177998,0.265,-2.257,11
1828,1,1,7.549489,20.75,0.117,0.948,11
1828,2,1,6.9740863,20.1715336,0.117,0.948,11
1829,1,1,10.9764919,17.4139996,0.087,-1.039,11
1829,2,1,9.9690857,17.7309132,0.087,-1.039,11
1830,1,1,4.2705126,33.7529984,0.543,2.978,11
1830,2,1,4.1297493,32.7144089,0.543,2.978,11
1831,1,1,18.9533539,14.9189997,0.186,0.261,11
1831,2,1,18.5939598,14.7883091,0.186,0.261,11
1832,1,1,9.3084488,16.8220005,-0.009,-0.965,11
1832,2,1,8.3712091,17.3624496,-0.009,-0.965,11
1833,1,1,13.1778746,17.0990009,0.284,-2.478,11
1833,2,1,12.3770103,16.8634491,0.284,-2.478,11
1834,1,1,6.8979659,20.9449997,0.188,2.31,11
1834,2,1,6.4119444,20.065115,0.188,2.31,11
1835,1,1,15.2097359,15.79,0.126,0.903,11
1835,2,1,14.6027212,15.6013098,0.126,0.903,11
1836,1,1,7.9285545,22.7670002,0.12,-3.498,11
1836,2,1,7.4400191,21.4337997,0.12,-3.498,11
1837,1,1,9.9991302,22.6970005,0.143,-3.074,11
1837,2,1,9.3648233,21.457468,0.143,-3.074,11
1838,1,1,5.4654264,22.1599998,0.153,-1.612,11
1838,2,1,5.0578499,21.1661091,0.153,-1.612,11
1839,1,1,17.8938313,14.8450003,0.154,-1.78,11
1839,2,1,17.4557667,14.7182341,0.154,-1.78,11
1840,1,1,10.019474,18.9769993,0.282,-1.799,11
1840,2,1,9.2182817,18.9197922,0.282,-1.799,11
1841,1,1,11.986783,19.3150005,0.122,-0.719,11
1841,2,1,11.087554,19.1868706,0.122,-0.719,11
1842,1,1,5.8636122,22.6229992,0.134,1.152,11
1842,2,1,5.4266605,21.6144276,0.134,1.152,11
1843,1,1,14.1007175,16.1070004,0.273,-0.445,11
1843,2,1,13.3372221,16.1712513,0.273,-0.445,11
1844,1,1,7.2301579,24.1849995,0.149,1.695,11
1844,2,1,6.7998152,22.3511791,0.149,1.695,11
1845,1,1,11.166153,20.0020008,0.155,-0.024,11
1845,2,1,10.3136225,19.6083488,0.155,-0.024,11
1846,1,1,4.7669272,20.4680004,0.089,-3.635,11
1846,2,1,4.4162693,19.8050442,0.089,-3.635,11
1847,1,1,20.4786339,14.2399998,0.135,0.457,11
1847,2,1,20.1500721,14.2407656,0.135,0.457,11
1848,1,1,8.5334673,19.2749996,0.305,1.972,11
1848,2,1,7.7805786,19.4384041,0.305,1.972,11
1849,1,1,13.0442514,14.908,0.047,0.548,11
1849,2,1,12.0861568,15.5616932,0.047,0.548,11
1850,1,1,6.7806563,22.0139999,0.058,-1.002,11
1850,2,1,6.2846799,20.898737,0.058,-1.002,11
1851,1,1,16.1093178,13.6660004,0.122,0.727,11
1851,2,1,15.5017509,14.2339649,0.122,0.727,11
1852,1,1,8.6153812,20.2689991,0.011,-0.501,11
1852,2,1,7.9355416,19.8359776,0.011,-0.501,11
1853,1,1,10.4519358,18.9619999,0.117,-1.215,11
1853,2,1,9.6233292,18.5722942,0.117,-1.215,11
1854,1,1,4.9138317,19.5540009,0.299,-0.393,11
1854,2,1,4.4628921,19.6204967,0.299,-0.393,11
1855,1,1,17.0602283,15.4519997,0.11,-0.643,11
1855,2,1,16.5524712,15.2213001,0.11,-0.643,11
1856,1,1,9.4343758,17.0079994,0.034,0.819,11
1856,2,1,8.4980097,17.5046806,0.034,0.819,11
1857,1,1,12.5226498,18.8290005,0.129,2.549,11
1857,2,1,11.7913303,18.016655,0.129,2.549,11
1858,1,1,6.4791651,22.6709995,0.121,-2.813,11
1858,2,1,6.0498462,21.233139,0.121,-2.813,11
1859,1,1,14.4355145,15.0500002,0.217,-1.677,11
1859,2,1,13.71064,15.3251724,0.217,-1.677,11
1860,1,1,7.8315225,20.4389992,0.191,-0.402,11
1860,2,1,7.2169132,19.9564667,0.191,-0.402,11
1861,1,1,11.1217585,19.1369991,-0.034,-1.6,11
1861,2,1,10.2964087,19.0018921,-0.034,-1.6,11
1862,1,1,3.8886123,36.0279999,0.17,-0.958,11
1862,2,1,3.7723799,34.5133896,0.17,-0.958,11
1863,1,1,19.4419098,14.2080002,0.123,0.363,11
1863,2,1,19.027689,14.3178911,0.123,0.363,11
1864,1,1,9.2468309,22.8630009,-0.061,0.007,11
1864,2,1,8.6354322,21.4057255,-0.061,0.007,11
1865,1,1,13.3759079,18.4580002,0.129,1.845,11
1865,2,1,12.6252909,17.7209854,0.129,1.845,11
1866,1,1,7.09623,19.9309998,0.136,-1.033,11
1866,2,1,6.5152836,19.6292324,0.136,-1.033,11
1867,1,1,14.7296009,16.4109993,0.219,-1.677,11
1867,2,1,14.0872231,16.2073002,0.219,-1.677,11
1868,1,1,8.0198154,14.7229996,-0.025,1.35,11
1868,2,1,7.1516795,16.0348949,-0.025,1.35,11
1869,1,1,10.3657761,20.8069992,0.062,-2.28,11
1869,2,1,9.589612,20.250782,0.062,-2.28,11
1870,1,1,6.4625626,20.9850006,0.004,-3.518,11
1870,2,1,6.0127287,20.1156368,0.004,-3.518,11
1871,1,1,18.662365,14.757,0.087,0.778,11
1871,2,1,18.2865334,14.5894222,0.087,0.778,11
1872,1,1,9.6971512,17.7250004,0.239,0.437,11
1872,2,1,8.7522392,18.148941,0.239,0.437,11
1873,1,1,11.795207,19.8519993,0.157,-0.053,11
1873,2,1,10.9968872,19.3576431,0.157,-0.053,11
1874,1,1,5.7950845,21.7980003,0.007,-3.38,11
1874,2,1,5.4062309,20.6341457,0.007,-3.38,11
1875,1,1,13.8537788,17.2360001,0.168,-0.083,11
1875,2,1,13.1256227,16.8184586,0.168,-0.083,11
1876,1,1,7.2632942,21.9060001,0.007,-1.268,11
1876,2,1,6.7729225,20.7513733,0.007,-1.268,11
1877,1,1,11.4395866,17.2360001,0.095,0.526,11
1877,2,1,10.5005074,17.4111538,0.095,0.526,11
1878,1,1,4.4416833,30.1609993,0.42,-1.251,11
1878,2,1,4.2671385,30.3943291,0.42,-1.251,11
1879,1,1,23.3935127,16.1030006,0.202,0.515,11
1879,2,1,23.1833153,15.4164629,0.202,0.515,11
1880,1,1,9.0684776,21.5090008,-0.105,-0.442,11
1880,2,1,8.4639492,20.3328342,-0.105,-0.442,11
1881,1,1,12.6231508,14.158,0.15,0.704,11
1881,2,1,11.5208406,15.3274641,0.15,0.704,11
1882,1,1,6.5220056,24.0060005,-0.188,0.136,11
1882,2,1,6.1110678,22.144455,-0.188,0.136,11
1883,1,1,15.7978325,15.4729996,0.137,-1.076,11
1883,2,1,15.2313366,15.3078756,0.137,-1.076,11
1884,1,1,8.3593416,18.3439999,-0.01,-4.395,11
1884,2,1,7.7197733,18.0210724,-0.01,-4.395,11
1885,1,1,10.8003349,18.3659992,-0.019,0.721,11
1885,2,1,9.8664484,18.1957169,-0.019,0.721,11
1886,1,1,5.2254696,25.3129997,0.014,1.667,11
1886,2,1,4.9550281,27.3984585,0.014,1.667,11
1887,1,1,16.8244152,13.8479996,0.205,1.168,11
1887,2,1,16.2488041,14.2763872,0.205,1.168,11
1888,1,1,9.591114,20.7369995,0.206,-3.301,11
1888,2,1,8.8966789,19.9462605,0.206,-3.301,11
1889,1,1,12.1853752,18.0650005,0.129,1.95,11
1889,2,1,11.3370342,17.795166,0.129,1.95,11
1890,1,1,6.1642709,18.7520008,0.176,-2.308,11
1890,2,1,5.609015,18.6047268,0.176,-2.308,11
1891,1,1,14.3861656,18.4379997,0.149,-1.429,11
1891,2,1,13.8064909,17.4937992,0.149,-1.429,11
1892,1,1,7.5450296,18.9909992,0.229,2.111,11
1892,2,1,6.8963904,18.8342667,0.229,2.111,11
1893,1,1,10.965085,20.8710003,0.207,0.742,11
1893,2,1,10.1476192,20.052536,0.207,0.742,11
1894,1,1,4.2240329,25.3099995,0.234,-1.178,11
1894,2,1,3.9880757,27.7243958,0.234,-1.178,11
1895,1,1,18.7017174,14.9580002,0.197,-1.867,11
1895,2,1,18.3544292,14.7486382,0.197,-1.867,11
1896,1,1,9.1690845,16.4790001,0.395,-2.516,11
1896,2,1,8.2626705,17.1902504,0.395,-2.516,11
1897,1,1,13.0707207,16.7880001,0.221,-0.788,11
1897,2,1,12.2238894,16.8613491,0.221,-0.788,11
1898,1,1,7.0499849,19.3610001,0.278,-4.394,11
1898,2,1,6.5291028,19.0279655,0.278,-4.394,11
1899,1,1,15.3888073,17.7810001,0.217,-0.702,11
1899,2,1,14.8676491,16.8770237,0.217,-0.702,11
1900,1,1,8.2150259,21.0709991,-0.05,-2.66,11
1900,2,1,7.6110668,20.3069592,-0.05,-2.66,11
1901,1,1,10.1695414,15.7910004,0.053,0.307,11
1901,2,1,9.1421909,16.7885513,0.053,0.307,11
1902,1,1,5.6829128,18.0690002,0.007,0.634,11
1902,2,1,5.1280608,18.2222958,0.007,0.634,11
1903,1,1,17.3564835,14.0950003,0.28,-0.225,11
1903,2,1,16.8517628,14.3674164,0.28,-0.225,11
1904,1,1,10.0307112,18.2259998,0.23,-0.08,11
1904,2,1,9.0665359,18.4134941,0.23,-0.08,11
1905,1,1,11.9872799,17.9500008,0.012,0.284,11
1905,2,1,11.0307188,17.8352242,0.012,0.284,11
1906,1,1,5.916975,18.8980007,0.014,-0.616,11
1906,2,1,5.3635163,18.8639584,0.014,-0.616,11
1907,1,1,13.8923855,15.2910004,0.168,-0.723,11
1907,2,1,13.0581713,15.6172771,0.168,-0.723,11
1908,1,1,7.4720144,20.7929993,0.219,-1.015,11
1908,2,1,6.86203,20.2451687,0.219,-1.015,11
1909,1,1,11.2433996,17.8080006,0.075,-1.05,11
1909,2,1,10.2310686,18.0262947,0.075,-1.05,11
1910,1,1,7.928196,30.9190006,-0.269,-2.658,11
1910,2,1,7.6440983,30.4806786,-0.269,-2.658,11
1911,1,1,21.777216,14.698,0.2,1.529,11
1911,2,1,21.5158482,14.4695034,0.2,1.529,11
1912,1,1,8.7983122,20.3740005,0.136,-2.654,11
1912,2,1,8.2604637,19.5185833,0.136,-2.654,11
1913,1,1,12.8230076,17.6790009,0.151,-1.909,11
1913,2,1,11.9600277,17.4939556,0.151,-1.909,11
1914,1,1,6.751502,22.0209999,0.044,-1.538,11
1914,2,1,6.2907844,20.9461575,0.044,-1.538,11
1915,1,1,15.8678122,17.3320007,0.295,-0.037,11
1915,2,1,15.3722858,16.6227779,0.295,-0.037,11
1916,1,1,8.5631027,19.868,-0.101,-2.052,11
1916,2,1,7.9348545,19.3154507,-0.101,-2.052,11
1917,1,1,10.7321625,22.1580009,0.036,-2.455,11
1917,2,1,10.0928459,20.8112488,0.036,-2.455,11
1918,1,1,5.0962973,24.0230007,0.118,-0.973,11
1918,2,1,4.7789073,22.1385975,0.118,-0.973,11
1919,1,1,17.2316265,17.1469994,0.141,-1.317,11
1919,2,1,16.8736134,16.273386,0.141,-1.317,11
1920,1,1,9.3835487,16.4279995,0.1,-2.548,11
1920,2,1,8.4746132,17.1153793,0.1,-2.548,11
1921,1,1,12.4177237,17.1539993,0.211,0.646,11
1921,2,1,11.4255924,17.3469772,0.211,0.646,11
1922,1,1,6.2149677,17.5319996,0.366,-0.302,11
1922,2,1,5.5595541,18.1391392,0.366,-0.302,11
1923,1,1,14.8057756,16.4669991,0.14,2.373,11
1923,2,1,14.1581726,16.1566696,0.14,2.373,11
1924,1,1,7.5107746,23.8069992,0.384,-2.524,11
1924,2,1,7.0369558,22.2985935,0.384,-2.524,11
1925,1,1,11.2196789,14.7360001,0.099,-0.91,11
1925,2,1,10.0772724,15.9176807,0.099,-0.91,11
1926,1,1,4.0123739,20.5039997,0.267,-1.849,11
1926,2,1,3.7074027,19.926033,0.267,-1.849,11
1927,1,1,19.7114506,15.3900003,0.196,-0.502,11
1927,2,1,19.3988056,15.0490274,0.196,-0.502,11
1928,1,1,9.0042467,22.4990005,0.116,-1.389,11
1928,2,1,8.377924,21.263464,0.116,-1.389,11
1929,1,1,13.706604,20.3029995,0.057,-1.283,11
1929,2,1,13.1341438,19.0889645,0.057,-1.283,11
1930,1,1,6.9123826,24.3430004,0.092,0.396,11
1930,2,1,6.4909105,22.5820599,0.092,0.396,11
1931,1,1,15.1394987,17.9500008,0.249,-0.847,11
1931,2,1,14.6681976,16.9695911,0.249,-0.847,11
1932,1,1,7.9624281,18.4370003,0.019,-0.475,11
1932,2,1,7.2267537,18.3886395,0.019,-0.475,11
1933,1,1,10.4638739,18.7789993,0.015,-0.073,11
1933,2,1,9.5543318,18.8817902,0.015,-0.073,11
1934,1,1,5.3347616,23.5489998,0.288,0.927,11
1934,2,1,4.9835987,21.9806824,0.288,0.927,11
1935,1,1,17.8312149,16.7970009,0.208,-0.234,11
1935,2,1,17.4948387,16.0326805,0.208,-0.234,11
1936,1,1,9.8593788,19.8950005,0.023,0.953,11
1936,2,1,9.0463381,19.5160236,0.023,0.953,11
1937,1,1,11.832613,17.3479996,0.331,1.605,11
1937,2,1,10.9075975,17.4362507,0.331,1.605,11
1938,1,1,5.9375796,19.1329994,-0.192,-2.056,11
1938,2,1,5.4426241,19.0073547,-0.192,-2.056,11
1939,1,1,13.8197737,17.4239998,0.071,-0.163,11
1939,2,1,13.1143398,17.0028152,0.071,-0.163,11
1940,1,1,7.4524121,16.559,-0.136,1.814,11
1940,2,1,6.7559948,16.9910908,-0.136,1.814,11
1941,1,1,11.6060972,17.6259995,0.007,1.613,11
1941,2,1,10.7032719,17.5638123,0.007,1.613,11
1942,1,1,4.639739,26.2420006,0.054,-4.455,11
1942,2,1,4.4298024,27.9159508,0.054,-4.455,11
1943,1,1,22.7880249,15.1120005,0.12,-0.978,11
1943,2,1,22.5591717,14.7575741,0.12,-0.978,11
1944,1,1,8.7377338,18.882,0.127,-2.66,11
1944,2,1,8.0637627,18.5013065,0.127,-2.66,11
1945,1,1,12.8081264,14.9420004,0.056,2.457,11
1945,2,1,11.9031239,15.5355396,0.056,2.457,11
1946,1,1,6.7015066,16.9389992,0.055,-0.933,11
1946,2,1,6.0180097,17.4418068,0.055,-0.933,11
1947,1,1,15.690094,15.1370001,0.108,1.186,11
1947,2,1,15.0518341,15.1968765,0.108,1.186,11
1948,1,1,8.2323666,21.6940002,0.135,-1.579,11
1948,2,1,7.6169472,20.8302917,0.135,-1.579,11
1949,1,1,10.7125788,19.8959999,0.239,1.443,11
1949,2,1,9.8607788,19.6215687,0.239,1.443,11
1950,1,1,5.1792068,20.7320004,0.06,-2.936,11
1950,2,1,4.7943935,20.0730572,0.06,-2.936,11
1951,1,1,16.3455105,13.6870003,0.209,-1.85,11
1951,2,1,15.7673712,14.2605944,0.209,-1.85,11
1952,1,1,9.6385517,19.2169991,0.214,0.39,11
1952,2,1,8.8169603,19.1809254,0.214,0.39,11
1953,1,1,12.1511745,14.6700001,0.068,-0.118,11
1953,2,1,11.0326204,15.7170353,0.068,-0.118,11
1954,1,1,6.0888343,21.6809998,0.177,-4.818,11
1954,2,1,5.7001619,20.6077957,0.177,-4.818,11
1955,1,1,14.2594509,17.4740009,0.155,-2.084,11
1955,2,1,13.6215448,16.9467049,0.155,-2.084,11
1956,1,1,7.7447696,20.7240009,-0.102,1.545,11
1956,2,1,7.120276,20.0997353,-0.102,1.545,11
1957,1,1,10.983119,14.4860001,0.167,-0.813,11
1957,2,1,9.7929869,15.8561573,0.167,-0.813,11
1958,1,1,4.5313578,29.2679996,-0.343,-0.879,11
1958,2,1,4.3499789,29.4402733,-0.343,-0.879,11
1959,1,1,19.3241463,12.4040003,0.097,-0.579,11
1959,2,1,18.8263111,10.9453106,0.097,-0.579,11
1960,1,1,9.2906055,16.6130009,0.08,1.713,11
1960,2,1,8.3402576,17.3579407,0.08,1.713,11
1961,1,1,13.147151,14.7220001,0.116,-0.148,11
1961,2,1,12.1146574,15.5835896,0.116,-0.148,11
1962,1,1,6.8798971,20.5830002,0.005,-4.127,11
1962,2,1,6.4115238,19.7917137,0.005,-4.127,11
1963,1,1,15.0736504,15.6470003,0.198,-2.131,11
1963,2,1,14.422245,15.6025677,0.198,-2.131,11
1964,1,1,7.9228921,19.1919994,0.147,-2.72,11
1964,2,1,7.2736883,18.8865108,0.147,-2.72,11
1965,1,1,10.1367483,15.2159996,0.126,-0.449,11
1965,2,1,9.006731,16.5310078,0.126,-0.449,11
1966,1,1,5.6909361,24.6539993,-0.266,1.546,11
1966,2,1,5.395164,26.790163,-0.266,1.546,11
1967,1,1,17.4644432,17.5739994,0.172,0.407,11
1967,2,1,17.1144257,16.6212254,0.172,0.407,11
1968,1,1,9.9339876,21.2959995,0.329,2.502,11
1968,2,1,9.2025089,20.4164658,0.329,2.502,11
1969,1,1,11.9425678,15.79,0.12,1.083,11
1969,2,1,10.8959198,16.4708538,0.12,1.083,11
1970,1,1,5.951129,18.8209991,-0.093,-2.708,11
1970,2,1,5.4321365,18.9159431,-0.093,-2.708,11
1971,1,1,13.9597912,16.6089993,0.228,-0.263,11
1971,2,1,13.2007427,16.5048828,0.228,-0.263,11
1972,1,1,7.4785104,18.7619991,-0.026,-0.19,11
1972,2,1,6.7888536,19.0211334,-0.026,-0.19,11
1973,1,1,11.2699909,14.724,0.251,0.652,11
1973,2,1,10.0227289,16.1182899,0.251,0.652,11
1974,1,1,4.7591338,23.2910004,-0.031,-1.42,11
1974,2,1,4.4434042,21.6746407,-0.031,-1.42,11
1975,1,1,20.8976345,15.29,0.186,-1.23,11
1975,2,1,20.6369114,14.9277287,0.186,-1.23,11
1976,1,1,8.6252975,20.4300003,0.108,-0.113,11
1976,2,1,7.9514256,19.9404812,0.108,-0.113,11
1977,1,1,13.1016788,16.7579994,0.141,-2.298,11
1977,2,1,12.2757082,16.6868267,0.141,-2.298,11
1978,1,1,6.6641736,25.2390003,0.172,2.077,11
1978,2,1,6.2874413,22.9185829,0.172,2.077,11
1979,1,1,16.0863247,16.7700005,0.191,-0.332,11
1979,2,1,15.6288776,16.2108803,0.191,-0.332,11
1980,1,1,8.5426979,18.3899994,0.126,-0.994,11
1980,2,1,7.753305,18.4414749,0.126,-0.994,11
1981,1,1,10.504652,17.1469994,0.018,1.52,11
1981,2,1,9.5062923,17.5465641,0.018,1.52,11
1982,1,1,4.9241638,30.5230007,0.134,-3.835,11
1982,2,1,4.7426744,30.1988811,0.134,-3.835,11
1983,1,1,16.8379173,14.8120003,0.22,-0.149,11
1983,2,1,16.3463306,14.8286724,0.22,-0.149,11
1984,1,1,9.4905329,16.9839993,0.009,-0.629,11
1984,2,1,8.5214138,17.5008373,0.009,-0.629,11
1985,1,1,12.371582,15.9969997,0.219,0.535,11
1985,2,1,11.3738337,16.5550823,0.219,0.535,11
1986,1,1,6.4138703,15.8690004,0.152,-4.082,11
1986,2,1,5.8704634,16.5506153,0.152,-4.082,11
1987,1,1,14.6656866,13.059,0.064,-0.037,11
1987,2,1,13.8349037,14.0975838,0.064,-0.037,11
1988,1,1,7.8703732,21.4069996,0.08,-0.738,11
1988,2,1,7.2585344,20.6697731,0.08,-0.738,11
1989,1,1,11.0211744,17.5359993,0.046,-0.626,11
1989,2,1,10.0022697,17.9285831,0.046,-0.626,11
1990,1,1,4.1559801,21.5799999,0.184,-1.814,11
1990,2,1,3.8050992,20.8793373,0.184,-1.814,11
1991,1,1,19.4923496,16.1709995,0.204,-0.698,11
1991,2,1,19.2029476,15.6168127,0.204,-0.698,11
1992,1,1,9.1195564,16.1709995,0.119,1.134,11
1992,2,1,8.1675873,17.0651608,0.119,1.134,11
1993,1,1,13.6347084,17.8789997,0.164,0.451,11
1993,2,1,12.9007635,17.2728348,0.164,0.451,11
1994,1,1,7.0306993,17.9489994,0.1,-1.261,11
1994,2,1,6.3714142,18.0820045,0.1,-1.261,11
1995,1,1,14.8952179,14.1789999,0.208,-2.333,11
1995,2,1,14.2127266,14.6795225,0.208,-2.333,11
1996,1,1,8.0254993,19.2320004,0.023,0.478,11
1996,2,1,7.2935848,19.2653351,0.023,0.478,11
1997,1,1,10.2054081,16.3439999,0.167,-0.344,11
1997,2,1,9.1231575,17.2837696,0.167,-0.344,11
1998,1,1,5.510891,23.1410007,0.419,-0.413,11
1998,2,1,5.1226101,21.6920223,0.419,-0.413,11
1999,1,1,18.4443722,14.2620001,0.227,-0.757,11
1999,2,1,18.0436115,14.3474216,0.227,-0.757,11
2000,1,1,10.0158539,19.7639999,-0.123,1.456,11
2000,2,1,9.19629,19.3994923,-0.123,1.456,11
2001,1,1,11.6895628,16.4810009,0.125,-3.945,11
2001,2,1,10.8111629,16.7826519,0.125,-3.945,11
2002,1,1,5.750268,20.0939999,0.217,-3.516,11
2002,2,1,5.3105507,19.6043434,0.217,-3.516,11
2003,1,1,13.6566191,16.8260002,0.194,-0.922,11
2003,2,1,12.8494997,16.685112,0.194,-0.922,11
2004,1,1,7.3877058,19.8069992,-0.135,1.262,11
2004,2,1,6.7621136,19.4908504,-0.135,1.262,11
2005,1,1,11.7720232,18.2819996,0.081,-0.195,11
2005,2,1,10.8164406,18.0549183,0.081,-0.195,11
2006,1,1,4.5448842,31.5300007,0.149,0.544,11
2006,2,1,4.353354,31.3281612,0.149,0.544,11
2007,1,1,24.4925632,12.8009996,0.173,0.822,11
2007,2,1,24.2348003,13.3731155,0.173,0.822,11
2008,1,1,8.9256344,16.5790005,0.038,-2.833,11
2008,2,1,8.0882292,17.1598682,0.038,-2.833,11
2009,1,1,12.7842188,15.0600004,0.235,0.663,11
2009,2,1,11.7796478,15.754529,0.235,0.663,11
2010,1,1,6.3719921,21.0209999,0.199,-5.813,11
2010,2,1,5.9916401,20.0961876,0.199,-5.813,11
2011,1,1,15.6327801,17.1849995,0.116,-0.48,11
2011,2,1,15.1165323,16.5330334,0.116,-0.48,11
2012,1,1,8.2324886,18.9029999,0.272,-2.183,11
2012,2,1,7.5116639,18.6719227,0.272,-2.183,11
2013,1,1,10.667387,19.3390007,0.067,1.129,11
2013,2,1,9.7788372,19.2429047,0.067,1.129,11
2014,1,1,5.0851145,21.7029991,0.016,3.577,11
2014,2,1,4.7421088,20.6550217,0.016,3.577,11
2015,1,1,16.6671181,14.8879995,0.22,-0.353,11
2015,2,1,16.1471424,14.8548765,0.22,-0.353,11
2016,1,1,9.470417,19.7210007,0.157,-3.597,11
2016,2,1,8.8293629,19.2557182,0.157,-3.597,11
2017,1,1,12.331295,16.8780003,0.25,-2.62,11
2017,2,1,11.4618196,16.8537521,0.25,-2.62,11
2018,1,1,6.2994351,19.3869991,-0.032,-2.651,11
2018,2,1,5.800703,19.1654835,-0.032,-2.651,11
2019,1,1,14.3995066,17.2639999,0.141,-0.523,11
2019,2,1,13.7090979,16.8297939,0.141,-0.523,11
2020,1,1,7.504468,31.9850006,0.28,-1.199,11
2020,2,1,7.2455111,31.4380741,0.28,-1.199,11
2021,1,1,11.0261812,15.4860001,0.086,2.261,11
2021,2,1,9.9756842,16.3080902,0.086,2.261,11
2022,1,1,6.3286977,16.1100006,-0.079,-3.684,11
2022,2,1,5.7561426,16.6818333,-0.079,-3.684,11
2023,1,1,18.6158943,12.8649998,0.217,0.397,11
2023,2,1,18.1419601,13.6355858,0.217,0.397,11
